date,clean_text,Unnamed: 2,compound_polarity
2014-03-29 00:00:00,@alexarancio @arseniohall mention apprentice ego let failed originally fail,,-0.7783
2014-03-29 00:00:00,@arseniohall quickly people forget told without apprentice could never gotten show sad,,0.1665
2014-03-29 00:00:00,@arseniohall thing mention nice esquire piece apprentice without would nowhere,,0.4215
2014-03-29 00:00:00,@danscavino @realdonaldtrump @arseniohall said way saying fact true,,0.4215
2014-03-29 00:00:00,@johnrich one thing @realdonaldtrump never sugar coats anything sure @arseniohall appreciative thanks john,,0.8316
2014-03-29 00:00:00,@princessdaytura @realdonaldtrump president reality reality one capable making necessary changes,,0.3818
2014-03-29 00:00:00,@tarrkoziara @realdonaldtrump @arseniohall apprentice started revived lot people careers true,,0.4215
2014-03-29 00:00:00,@tx shaun @realdonaldtrump true get show apprentice,,0.4215
2014-03-29 00:00:00,@wmdavid @realdonaldtrump @arseniohall without doubt true arsenio people barely remembered,,-0.0572
2014-03-29 00:00:00,haters losers anti vaccine shooting massive doses tiny children spread shots time,,-0.836
2014-03-30 00:00:00,@blueyesbeauty @realdonaldtrump ran president would actually go vote weneedchange trumpforpresident thanks,,0.4404
2014-03-30 00:00:00,@carltoncountry @johnrich u idea new season celebrityapprentice fall shooting,,0.0
2014-03-30 00:00:00,@chrispilz @realdonaldtrump would consider running pres absolutely could happen country needs help fast,,0.4019
2014-03-30 00:00:00,@danscavino donald trump bring back arsenio hall @apprenticenbc @nbc @ @arseniohall true,,0.4215
2014-03-30 00:00:00,@diverojalv @realdonaldtrump @chrispilz concern w trump running prez could serve two terms cute,,0.4588
2014-03-30 00:00:00,@ell @realdonaldtrump u run president u vote remember,,0.0
2014-03-30 00:00:00,@kenzoeblair @realdonaldtrump retweeted prob cry tweets make day cry,,-0.7351
2014-03-30 00:00:00,@kramersfarm spot opinion vaccinations big pharma big ag control lot misinformation great job,,0.4215
2014-03-30 00:00:00,@larksnestartist @magnasearchgrp pediatrician fought multiple vaccine doses children years thank efforts,,0.0516
2014-03-30 00:00:00,@magnasearchgrp new trump tower vancouver looks fantastic gonna pick unit say star living motivation,,0.7184
2014-03-30 00:00:00,@oates tom @realdonaldtrump think run get lot people normally vote vote thank,,0.3612
2014-03-30 00:00:00,@onlyanniehorton @realdonaldtrump @larksnestartist @magnasearchgrp please keep fighting three one cheap dangerous solution,,-0.25
2014-03-30 00:00:00,@pavlo rodriguez @realdonaldtrump books inspire thanks great,,0.8934
2014-03-30 00:00:00,@pwnza @realdonaldtrump president yet good question,,0.4404
2014-03-30 00:00:00,@samjabbo @realdonaldtrump trump moving u sound smart,,0.4019
2014-03-30 00:00:00,@thisismendim @realdonaldtrump read book think like champion impressed motivated much thank,,0.9325
2014-03-30 00:00:00,@winger obamacare ruined healthcare everyone know hard time paying new plans costs much,,-0.5423
2014-03-31 00:00:00,@ marcogenovese @realdonaldtrump never give make happen true,,0.4215
2014-03-31 00:00:00,@betsyscribeindc @realdonaldtrump begging run president must save country one true,,0.7184
2014-03-31 00:00:00,@dalasner @realdonaldtrump love see one one bill maher without morons audience would chance,,0.7999
2014-03-31 00:00:00,@drewhutch w windmills man waste time resources @alexsalmond @aberdeencc,,-0.4215
2014-03-31 00:00:00,@drewmadeoff rt @realdonaldtrump rt @alexarancio @arseniohall failed originally fail called disloyal,,-0.7783
2014-03-31 00:00:00,@drewmadeoff rt @realdonaldtrump rt @tx shaun true get show @apprenticenbc true,,0.6808
2014-03-31 00:00:00,@genesimmons keep great work congrats proud,,0.891
2014-03-31 00:00:00,@kanstalwart @alexsalmond @aberdeencc @aberdeenshire truth look southern california ugly white poles bird killing fans,,-0.7506
2014-03-31 00:00:00,@magicjohnson good luck dodgers season like would never lose game,,0.8644
2014-03-31 00:00:00,@thetrueanthony sunday nights spring without @apprenticenbc much longer shooting fall,,0.0
2014-03-31 00:00:00,@tripletluv @realdonaldtrump @pwnza think would make great kick butt president,,0.6249
2014-03-31 00:00:00,@xadusx @realdonaldtrump @samjabbo never give favorite though read thanks good luck,,0.7446
2014-03-31 00:00:00,go path may lead go instead path leave trail ralph waldo emerson,,-0.0516
2014-03-31 00:00:00,noisy windfarm driving community crazy @alexsalmond @aberdeencc @aberdeenshirecc,,-0.4767
2014-03-31 00:00:00,president obama failed leadership put vladimir putin russia back world stage reason,,-0.5106
2014-03-31 00:00:00,sorry @foxandfriends morning big meeting double next week,,-0.0772
2014-04-01 00:00:00,@a buon remember many years ago hated @realdonaldtrump media told know true american thanks,,0.128
2014-04-01 00:00:00,@ajfrugoli thank building beautiful hotel vegas cover children eyes eyes enter thx,,0.836
2014-04-01 00:00:00,@donnadeau thank much supporting larger galaxy like iphone screen even glasses current one strains apple true,,0.8176
2014-04-01 00:00:00,@guyendorekaiser @realdonaldtrump read art deal dozen times fix country perhaps true,,0.4215
2014-04-01 00:00:00,@harvey handy @realdonaldtrump potus would russia right say would respect u,,0.4767
2014-04-01 00:00:00,@martinjajou thanks great role model actually motivates greatness terrific,,0.8779
2014-04-01 00:00:00,@monergythebook @trumppanama spite hype great hotel opened years ago thanks,,0.5574
2014-04-01 00:00:00,@peterienhio @realdonaldtrump nice clock outside aberdeenshire golf course verysmart thank,,0.6486
2014-04-01 00:00:00,@shaneandstamp @realdonaldtrump respected businessman deny peoples knowledge climate change mean global w,,0.1779
2014-04-01 00:00:00,@sowinski house @realdonaldtrump donald trump president wise choice thanks,,0.7184
2014-04-01 00:00:00,@timnaples @realdonaldtrump @alexsalmond @aberdeencc @aberdeenshirecc wind energy destructive force wildlife true,,-0.0258
2014-04-01 00:00:00,@tmoulton @realdonaldtrump staying vegas tower nice thank @trumplasvegas,,0.6486
2014-04-01 00:00:00,@tmoulton @realdonaldtrump staying vegas tower nice thanks @trumplasvegas,,0.6908
2014-04-01 00:00:00,@tpgraf @realdonaldtrump training employees today wearing trumpcollection tie shirt feeling good powerful great,,0.8834
2014-04-01 00:00:00,@tyler rmwc would make great president anyone get us debt sir everything touch turns gold thanks,,0.6705
2014-04-01 00:00:00,discovery breeds discovery success breeds success questions thoughts quest think like champion,,0.93
2014-04-01 00:00:00,new york march coldest month recorded history could use global warming,,0.1531
2014-04-01 00:00:00,people rarely succeed unless fun andrew carnegie,,-0.652
2014-04-01 00:00:00,signature restaurant @trumpnewyork @jeangeorges forbes five star aaa five diamond restaurant,,0.34
2014-04-01 00:00:00,today history wrestlemania shave @vincemcmahon hair highest rated show wwe history @wrestlefact,,0.0
2014-04-01 00:00:00,yesterday front rockefeller center,,0.0
2014-04-02 00:00:00,@dragonforce one @realdonaldtrump chicago coldest four months since dec st mar st avg temp f,,0.0
2014-04-02 00:00:00,@loganweiler @realdonaldtrump wearing trump tie today far favorite tie great macy,,0.7964
2014-04-02 00:00:00,entrepreneurs cautiously optimistic call positive thinking lot reality checks,,0.7096
2014-04-02 00:00:00,entrepreneurs watching could motivation employees make example best serve success business,,0.8834
2014-04-02 00:00:00,everything seems control going fast enough mario andretti,,0.0
