date,clean_text,Unnamed: 2,compound_polarity
2016-11-09 00:00:00,represent best america candidate one greatest honors life hillary @hfa,,0.9136
2016-11-09 00:00:00,responsibility citizens keep part build better stronger fairer america seek know,,0.6705
2016-11-09 00:00:00,scripture tells us let us grow weary good due season shall reap lose heart,,-0.2263
2016-11-09 00:00:00,seen nation deeply divided thought still believe america always hillary,,0.0
2016-11-09 00:00:00,still shattered highest hardest glass ceiling day someone hillary,,-0.4767
2016-11-09 00:00:00,stronger together go forward together never ever regret fighting hillary,,0.722
2016-11-09 00:00:00,team much proud whatever happens tonight thank everything,,0.6808
2016-11-09 00:00:00,want remember campaign never one person even one election country love hillary,,0.6705
2016-11-09 00:00:00,want thank tim kaine anne holton partners journey hillary,,0.4215
2016-11-09 00:00:00,watch hillary deliver remarks election new york city,,0.0
2016-11-09 00:00:00,women put faith campaign nothing made prouder champion hillary,,-0.4541
2016-11-17 00:00:00,looking forward honoring brave young people tonight @childdefender started career tune h,,0.7717
2016-11-24 00:00:00,greeted heartwarming display corner street today thank,,0.7717
2016-11-24 00:00:00,hoping everyone safe happy thanksgiving today quality time family friends h,,0.91
2016-12-26 00:00:00,holidays time thankful blessings let rejoice season look forward renewed hope determination h,,0.9538
2017-01-03 00:00:00,delighted @nygovcuomo proposed free college ppl making lt k ny plan @sensanders worked hard,,0.7351
2017-01-19 00:00:00,indeed bill thoughts look forward back feet soon wild socks,,0.0
2017-01-20 00:00:00,today honor democracy enduring values never stop believing country future inauguration,,0.7775
2017-01-21 00:00:00,hope fear indeed beautiful piece louisa cannell womensmarch,,0.5574
2017-01-21 00:00:00,stand w nora harren year boise id every person marching values today onward,,0.4019
2017-01-21 00:00:00,thanks standing speaking marching values @womensmarch important ever truly believe always stronger together,,0.8979
2017-01-23 00:00:00,@michaelnutter got lot great points characters keep momentum,,0.6249
2017-01-23 00:00:00,scrolling images womensmarch awe inspiring hope brought joy others,,0.8591
2017-01-29 00:00:00,stand people gathered across country tonight defending values constitution,,0.4019
2017-01-31 00:00:00,thinking today khizr khan vet fought excluded,,-0.5719
2017-02-03 00:00:00,ruline steininger energy vibrancy aspire thoughts prayers w family,,0.2732
2017-02-06 00:00:00,one million superbowl fans went gaga lady message us,,0.0
2017-02-08 00:00:00,warned given explanation nevertheless persisted must,,-0.2732
2017-02-10 00:00:00, ,,0.0
2017-02-14 00:00:00,philippe got way saying things point real consequences fake news,,-0.4767
2017-02-15 00:00:00,thanks isolde fair classmates inspiring song watch,,0.7906
2017-02-18 00:00:00,studying global health want feed inner wonk check wonderful daughter,,0.6124
2017-02-21 00:00:00,jcc threats cemetery desecration online attacks troubling need stopped everyone must speak starting w @potus,,-0.8779
2017-02-22 00:00:00,stand heat get congress,,0.0
2017-02-24 00:00:00,let resistance plus persistence equal progress message democrats today,,0.4215
2017-02-25 00:00:00,congrats @dnc chair @tomperez deputy @keithellison excited strong unified party standing best country future,,0.9559
2017-02-27 00:00:00,threats hate crimes rise tell @potus part must step speak,,-0.7579
2017-02-27 00:00:00,trump @dhsgov confirmed weekend ban enhance security foments fear resentment,,-0.8074
2017-03-03 00:00:00,@nickmerrill warm welcome boston morning,,0.5994
2017-03-03 00:00:00,thanks pres johnson entire wellesley community congrats wellesley first ncaa crew champions tha,,0.8658
2017-03-07 00:00:00,good message anytime especially embraceambition,,0.4404
2017-03-08 00:00:00,internationalwomensday thinking young girl others like,,0.3612
2017-03-17 00:00:00,@vitalvoices throwback gla w honorable @hillaryclinton asking equality never ever cease tbt https,,0.7906
2017-03-17 00:00:00,things learned today,,0.0
2017-03-20 00:00:00,@repadamschiff intelligence community concluded russians interfere full investigation important c,,0.5994
2017-03-21 00:00:00,@adamparkhomenko video son sang sent hillary soon say next generation carries si,,0.0
2017-03-24 00:00:00,angelina young woman autism already worrying take care parents gone,,0.2023
2017-03-24 00:00:00,bill speech brought tears eyes wanted share watch want inspired today,,0.5859
2017-03-24 00:00:00,fight yet forget stories,,-0.5423
2017-03-24 00:00:00,keith brings mother alzheimer work afford care day,,0.4939
2017-03-24 00:00:00,let distracted let continue stand organize resist put forth good ideas improve existing system peoples lives,,0.5267
2017-03-24 00:00:00,luisa suffered bone cancer needed care asap hospital admit without proof insurance,,-0.5574
2017-03-24 00:00:00,natarsha whose breast cancer caught early screening planned parenthood republicans woul,,-0.6597
2017-03-24 00:00:00,pam raising grandson parents struggling opioid addiction silent epidemic,,-0.4215
2017-03-24 00:00:00,ryan born disability support family world class health care lifet,,0.7096
2017-03-24 00:00:00,today victory americans,,0.0
2017-03-28 00:00:00,@minassianmedia attention recycled false claims facts @clintonfdn improved li,,0.4767
2017-03-29 00:00:00,@aprildryan preach @hillaryclinton @missbeae @maxinewaters @yashar,,0.0
2017-03-29 00:00:00,statistics american lives risk administration willfully ignores sc,,-0.4939
2017-04-04 00:00:00,check @leaninorg celebrate equalpayday percentcounts,,0.5719
2017-04-06 00:00:00,@nickmerrill tune watch @hillaryclinton chat @nickkristof witw,,0.0
2017-04-07 00:00:00,houston speak crowd committed activists @annieslisttx watch live,,0.2732
2017-04-08 00:00:00,let celebrate new york state getting something important done wanted nationally great step p,,0.8625
