date,clean_text,text,Unnamed: 3,compound_polarity
2015-06-17 00:00:00,@ericbolling watched flight iowa forgotten,@ericbolling watched flight iowa forgotten,,-0.2263
2015-06-17 00:00:00,@gabigayle @foxnews @realdonaldtrump doesnt need anyone money speak truth go donald,@gabigayle @foxnews @realdonaldtrump doesnt need anyone money speak truth go donald,,0.3182
2015-06-17 00:00:00,dear @kimguilfoyle thank much nice words today @thefive forgotten iowa packed house,dear @kimguilfoyle thank much nice words today @thefive forgotten iowa packed house,,0.7184
2015-06-17 00:00:00,enjoyed watching @monicacrowley analysis @billoreilly interview great points thank monica,enjoyed watching @monicacrowley analysis @billoreilly interview great points thank monica,,0.872
2015-06-17 00:00:00,fool would buy @nydailynews loses fortune zero gravitas let die,fool would buy @nydailynews loses fortune zero gravitas let die,,-0.8442
2015-06-17 00:00:00,heading new hampshire makeamericagreatagain,heading new hampshire makeamericagreatagain,,0.0
2015-06-17 00:00:00,need someone experience rebuild america makeamericagreatagain,need someone experience rebuild america makeamericagreatagain,,0.0
2015-06-17 00:00:00,speaking great patriots @mcc ct first visit granite state since declaring candidacy fitn,speaking great patriots @mcc ct first visit granite state since declaring candidacy fitn,,0.6249
2015-06-17 00:00:00,thank sarah let pizza new york soon great family,thank sarah let pizza new york soon great family,,0.765
2015-06-18 00:00:00,@justinborges trump president nice ring time someone afraid say necessary took reigns,@justinborges trump president nice ring time someone afraid say necessary took reigns,,0.4215
2015-06-18 00:00:00,thank,thank,,0.3612
2015-06-18 00:00:00,tragedy south carolina incomprehensible deepest condolences,tragedy south carolina incomprehensible deepest condolences,,-0.6597
2015-06-18 00:00:00,trump int l hotel tower chicago received accolades design service signature restaurant sixteen,trump int l hotel tower chicago received accolades design service signature restaurant sixteen,,0.0
2015-06-18 00:00:00,trump nat l golf club philadelphia beautiful acres designed tom fazio views philly skyline,trump nat l golf club philadelphia beautiful acres designed tom fazio views philly skyline,,0.5994
2015-06-18 00:00:00,watch appearance @morning joe great interview,watch appearance @morning joe great interview,,0.6249
2015-06-19 00:00:00,@chaddryann keep attracting attention people talking trump,@chaddryann keep attracting attention people talking trump,,0.4767
2015-06-19 00:00:00,@cliffshep @realdonaldtrump got vote,@cliffshep @realdonaldtrump got vote,,0.0
2015-06-19 00:00:00,@dcfoodsafety mr trump candidate waiting tell real get done vote,@dcfoodsafety mr trump candidate waiting tell real get done vote,,0.0
2015-06-19 00:00:00,@elizwatkins @realdonaldtrump many days office presidenttrump letstalkbusiness,@elizwatkins @realdonaldtrump many days office presidenttrump letstalkbusiness,,0.0
2015-06-19 00:00:00,@hollyammon @andybran @joenbc donald trump telling anyone would listen chinese currency manipulation true,@hollyammon @andybran @joenbc donald trump telling anyone would listen chinese currency manipulation true,,0.1531
2015-06-19 00:00:00,@holyselena @realdonaldtrump bright man vote,@holyselena @realdonaldtrump bright man vote,,0.4404
2015-06-19 00:00:00,@hufseyg waited vote @realdonaldtrump since little wait,@hufseyg waited vote @realdonaldtrump since little wait,,0.0
2015-06-19 00:00:00,@llambert always said country needs run like major corporation takes brilliant businessman power donaldtrump,@llambert always said country needs run like major corporation takes brilliant businessman power donaldtrump,,0.743
2015-06-19 00:00:00,@megliq ive saying donald trump prez since nd grade biggest fan look met u @realdonaldtrump,@megliq ive saying donald trump prez since nd grade biggest fan look met u @realdonaldtrump,,0.3182
2015-06-19 00:00:00,@mrinsaf @realdonaldtrump @andybran @joenbc @keichri believe donald trump always make best deal people,@mrinsaf @realdonaldtrump @andybran @joenbc @keichri believe donald trump always make best deal people,,0.6369
2015-06-19 00:00:00,@smw @realdonaldtrump donald trump country good businessman know grow economy,@smw @realdonaldtrump donald trump country good businessman know grow economy,,0.4404
2015-06-19 00:00:00,@stevenkirk @realdonaldtrump @patrickbuchanan great article least thedonald finally saying us average working people know,@stevenkirk @realdonaldtrump @patrickbuchanan great article least thedonald finally saying us average working people know,,0.6249
2015-06-19 00:00:00,@thehickman let get trump trending makeamericagreatagain thedoniscoming trumpcard vets trump,@thehickman let get trump trending makeamericagreatagain thedoniscoming trumpcard vets trump,,0.0
2015-06-19 00:00:00,@williamonlyrent government run politicians huge business needs businessman run successfully trump,@williamonlyrent government run politicians huge business needs businessman run successfully trump,,0.6705
2015-06-19 00:00:00,country major crisis incompetent leadership cannot continue go politicians nothing talk,country major crisis incompetent leadership cannot continue go politicians nothing talk,,-0.802
2015-06-19 00:00:00,george big iraq fool trillion thousands lives lost got nothing dummy,george big iraq fool trillion thousands lives lost got nothing dummy,,-0.6369
2015-06-19 00:00:00,hillary clinton reaches new low trumpvlog,hillary clinton reaches new low trumpvlog,,-0.2263
2015-06-19 00:00:00,hundreds deals transactions used bankruptcy laws times make deals better nothing personal business,hundreds deals transactions used bankruptcy laws times make deals better nothing personal business,,0.4404
2015-06-19 00:00:00,watched brian williams @todayshow sad brian get new life start @msnbc stop apologizing,watched brian williams @todayshow sad brian get new life start @msnbc stop apologizing,,-0.6808
2015-06-20 00:00:00,@andrewwagner pretty clear @realdonaldtrump would absolutely destroy hillaryclinton debate really wanna see happen,@andrewwagner pretty clear @realdonaldtrump would absolutely destroy hillaryclinton debate really wanna see happen,,0.2516
2015-06-20 00:00:00,@bobbybnews person running president betray america money donald trump fox cutting reagan,@bobbybnews person running president betray america money donald trump fox cutting reagan,,-0.6908
2015-06-20 00:00:00,@danaperino beg tweet endorsement book launched,@danaperino beg tweet endorsement book launched,,0.4215
2015-06-20 00:00:00,@njoh @realdonaldtrump trump speech c span right f,@njoh @realdonaldtrump trump speech c span right f,,0.0
2015-06-20 00:00:00,@tea alliance @realdonaldtrump @bobbybnews establishment fears trump afraid make america great,@tea alliance @realdonaldtrump @bobbybnews establishment fears trump afraid make america great,,0.3182
2015-06-20 00:00:00,druggies drug dealers rapists killers coming across southern border u get smart stop travesty,druggies drug dealers rapists killers coming across southern border u get smart stop travesty,,-0.9153
2015-06-20 00:00:00,like mexico love spirit mexican people must protect borders people pouring u,like mexico love spirit mexican people must protect borders people pouring u,,0.875
2015-06-20 00:00:00,mexico killing united states economically leaders negotiators far smarter nobody beats trump,mexico killing united states economically leaders negotiators far smarter nobody beats trump,,0.1027
2015-06-20 00:00:00,speech right c span,speech right c span,,0.0
2015-06-21 00:00:00,@bk donald trump resume backs run president @realdonaldtrump greta @thisweekabc thank true,@bk donald trump resume backs run president @realdonaldtrump greta @thisweekabc thank true,,0.6249
2015-06-21 00:00:00,@breitbartvideo @anncoulter trump best shot general election via @ianhanchett,@breitbartvideo @anncoulter trump best shot general election via @ianhanchett,,0.6369
2015-06-21 00:00:00,@i dont know @realdonaldtrump best candidate president long time hope win thanks,@i dont know @realdonaldtrump best candidate president long time hope win thanks,,0.7377
2015-06-21 00:00:00,@karlrove spent million last cycle win one race said candidate file papers next week karl,@karlrove spent million last cycle win one race said candidate file papers next week karl,,0.5859
2015-06-21 00:00:00,@martharaddatz unprofessional biased discussing week @gstephanopoulos allow conduct,@martharaddatz unprofessional biased discussing week @gstephanopoulos allow conduct,,-0.5423
2015-06-21 00:00:00,@nishantagg donald trump hope crumbling american economy hope american friends choose trump,@nishantagg donald trump hope crumbling american economy hope american friends choose trump,,0.836
2015-06-21 00:00:00,@riggs carl icahn donald trump completely correct bubble like never seen,@riggs carl icahn donald trump completely correct bubble like never seen,,0.4144
2015-06-21 00:00:00,@senzulean america lucky @realdonaldtrump even consider leading nation thank,@senzulean america lucky @realdonaldtrump even consider leading nation thank,,0.6486
2015-06-21 00:00:00,@sugarhoney @realdonaldtrump really great business man gets job done right true,@sugarhoney @realdonaldtrump really great business man gets job done right true,,0.8016
2015-06-21 00:00:00,@utwey @realdonaldtrump @karlrove wait debates dt crush could happen,@utwey @realdonaldtrump @karlrove wait debates dt crush could happen,,-0.1531
2015-06-21 00:00:00,great mike wallace covered much professional manner son chris wallace @foxnews mike total pro,great mike wallace covered much professional manner son chris wallace @foxnews mike total pro,,0.6249
2015-06-21 00:00:00,happy father day wonderful loving father,happy father day wonderful loving father,,0.9062
2015-06-21 00:00:00,thank @anncoulter nice words u becoming dumping ground world pols get make america great,thank @anncoulter nice words u becoming dumping ground world pols get make america great,,0.7964
2015-06-21 00:00:00,via @breitbartnews @aswoyer exclusive trump slams obamatrade stands american jobs,via @breitbartnews @aswoyer exclusive trump slams obamatrade stands american jobs,,0.128
2015-06-21 00:00:00,would rather negotiating u putin iran china etc donald trump hillary even little doubt,would rather negotiating u putin iran china etc donald trump hillary even little doubt,,-0.2975
2015-06-22 00:00:00,@alaskan gypsy @foxnews @seanhannity indicated would support ran let see puts money mouth,@alaskan gypsy @foxnews @seanhannity indicated would support ran let see puts money mouth,,0.4019
2015-06-22 00:00:00,@auburnfan @realdonaldtrump @karlrove karl rove destroyed republican party time rebuild true,@auburnfan @realdonaldtrump @karlrove karl rove destroyed republican party time rebuild true,,0.3182
2015-06-22 00:00:00,@bdckool believe trump intestinal fortitude set right wrongs current administration trump,@bdckool believe trump intestinal fortitude set right wrongs current administration trump,,0.0
2015-06-22 00:00:00,@carsonbonner @realdonaldtrump businessman understands world business politics trump,@carsonbonner @realdonaldtrump businessman understands world business politics trump,,0.0
2015-06-22 00:00:00,@cota @realdonaldtrump @hyannis @foxnews amazing people fear change better,@cota @realdonaldtrump @hyannis @foxnews amazing people fear change better,,0.5423
2015-06-22 00:00:00,@danaperino released copy beautiful thank card sent would like see @ericbolling @kimguilfoyle,@danaperino released copy beautiful thank card sent would like see @ericbolling @kimguilfoyle,,0.836
2015-06-22 00:00:00,@deneenborelli thank nice words greatly appreciated,@deneenborelli thank nice words greatly appreciated,,0.8357
2015-06-22 00:00:00,@fackinpeter @realdonaldtrump @karlrove theyre jealous success trump makeamericagreatagain thanks,@fackinpeter @realdonaldtrump @karlrove theyre jealous success trump makeamericagreatagain thanks,,0.5574
2015-06-22 00:00:00,@hyannis @realdonaldtrump @foxnews believe worried may win,@hyannis @realdonaldtrump @foxnews believe worried may win,,0.3818
2015-06-22 00:00:00,@isaacnewyorker finally somebody real intelligence leadership runnig president mr @realdonaldtrump makeamericagreatagain,@isaacnewyorker finally somebody real intelligence leadership runnig president mr @realdonaldtrump makeamericagreatagain,,0.4767
2015-06-22 00:00:00,@isaacnewyorker said trump ran president gonna happiest man earth wins americans trump,@isaacnewyorker said trump ran president gonna happiest man earth wins americans trump,,0.836
2015-06-22 00:00:00,@jakeawk donald trump candidate incorruptible get rid incompetence ruining country,@jakeawk donald trump candidate incorruptible get rid incompetence ruining country,,-0.6486
2015-06-22 00:00:00,@jakekonczyk @realdonaldtrump @karlrove best candidate gotmyvote makeamericagreatagain,@jakekonczyk @realdonaldtrump @karlrove best candidate gotmyvote makeamericagreatagain,,0.6369
2015-06-22 00:00:00,@jessyandcandy trump got vote proven resume os success people would nuts vote trump,@jessyandcandy trump got vote proven resume os success people would nuts vote trump,,0.34
2015-06-22 00:00:00,@joncford @realdonaldtrump @teambobbyewing @foxnews @karlrove done fox news,@joncford @realdonaldtrump @teambobbyewing @foxnews @karlrove done fox news,,0.0
2015-06-22 00:00:00,@jordanspieth great job true champion see soon,@jordanspieth great job true champion see soon,,0.8957
2015-06-22 00:00:00,@jpjac @realdonaldtrump @foxnews fox loved declared candidate good question,@jpjac @realdonaldtrump @foxnews fox loved declared candidate good question,,0.7783
2015-06-22 00:00:00,@karlrove stated clearly wants repeal nd amendment thought @foxnews going fire jerk romney fiasco,@karlrove stated clearly wants repeal nd amendment thought @foxnews going fire jerk romney fiasco,,-0.6597
2015-06-22 00:00:00,@karlrove still thinks romney clue @foxnews,@karlrove still thinks romney clue @foxnews,,0.0
2015-06-22 00:00:00,@kirkcameronfan @realdonaldtrump @foxnews afraid trump american,@kirkcameronfan @realdonaldtrump @foxnews afraid trump american,,0.0
2015-06-22 00:00:00,@lauralynn @realdonaldtrump @oreillyfactor loves obvious day announced bill great,@lauralynn @realdonaldtrump @oreillyfactor loves obvious day announced bill great,,0.8316
2015-06-22 00:00:00,@luckydoginwesty @realdonaldtrump @fl girl voting mr trump,@luckydoginwesty @realdonaldtrump @fl girl voting mr trump,,0.0
2015-06-22 00:00:00,@malachinorris donald j trump definition american success story trump bring back american dream,@malachinorris donald j trump definition american success story trump bring back american dream,,0.6908
2015-06-22 00:00:00,@mrbrentallen @realdonaldtrump @karlrove @foxnews watched @karlrove interview sounds like unpatriotic dolt trump,@mrbrentallen @realdonaldtrump @karlrove @foxnews watched @karlrove interview sounds like unpatriotic dolt trump,,0.3612
2015-06-22 00:00:00,@nojoed @realdonaldtrump @karlrove karl sit election cycle enough losers last us life time true,@nojoed @realdonaldtrump @karlrove karl sit election cycle enough losers last us life time true,,-0.1531
2015-06-22 00:00:00,@pbstwo @realdonaldtrump @hyannis @foxnews donald owes nothing lobbyists could restore republic true,@pbstwo @realdonaldtrump @hyannis @foxnews donald owes nothing lobbyists could restore republic true,,0.2292
2015-06-22 00:00:00,@sallyvp @realdonaldtrump mr trump tell america fired bring respect balls back usa,@sallyvp @realdonaldtrump mr trump tell america fired bring respect balls back usa,,-0.128
2015-06-22 00:00:00,@shawncrazyshawn loved since wrestlemania kid grew see behind way,@shawncrazyshawn loved since wrestlemania kid grew see behind way,,0.5994
2015-06-22 00:00:00,@sovadjeast usa like wollman rink ferrypoint djt came saw built masterpiece usa turn,@sovadjeast usa like wollman rink ferrypoint djt came saw built masterpiece usa turn,,0.765
2015-06-22 00:00:00,@teambobbyewing @foxnews @karlrove stunned rove would suggest repealing solve problem imo,@teambobbyewing @foxnews @karlrove stunned rove would suggest repealing solve problem imo,,-0.3182
2015-06-22 00:00:00,@troubic definitely voting @realdonaldtrump would love see real businessman economy,@troubic definitely voting @realdonaldtrump would love see real businessman economy,,0.7845
2015-06-22 00:00:00,@williamonlyrent @realdonaldtrump fool underestimate trump trump surprise everybody america needs,@williamonlyrent @realdonaldtrump fool underestimate trump trump surprise everybody america needs,,-0.4588
2015-06-22 00:00:00,entrepreneurs brainpower ultimate leverage underestimate possibilities,entrepreneurs brainpower ultimate leverage underestimate possibilities,,-0.296
2015-06-22 00:00:00,entrepreneurs negotiation art treat like one,entrepreneurs negotiation art treat like one,,0.6369
2015-06-22 00:00:00,entrepreneurs tough smart personable take things personally good business,entrepreneurs tough smart personable take things personally good business,,0.6249
2015-06-22 00:00:00,hillary clinton dominates pack fake twitter followers,hillary clinton dominates pack fake twitter followers,,-0.4404
2015-06-22 00:00:00,sadly longer @foxandfriends mondays running president law prohibits love,sadly longer @foxandfriends mondays running president law prohibits love,,0.34
2015-06-22 00:00:00,senate must pass tpa senator votes disqualified potus protect american worker manufacturer,senate must pass tpa senator votes disqualified potus protect american worker manufacturer,,-0.0516
2015-06-22 00:00:00,thank,thank,,0.3612
2015-06-22 00:00:00,today filed statement candidacy fec let makeamericagreatagain,today filed statement candidacy fec let makeamericagreatagain,,0.0
2015-06-22 00:00:00,true,true,,0.4215
2015-06-22 00:00:00,want negotiating us makeamericagreatagain,want negotiating us makeamericagreatagain,,0.0772
2015-06-22 00:00:00,want thank elizabeth steve brian great folks @foxandfriends long successful run together nice,want thank elizabeth steve brian great folks @foxandfriends long successful run together nice,,0.926
2015-06-23 00:00:00,@ bri first election able vote vote goes trump want live great country trump,@ bri first election able vote vote goes trump want live great country trump,,0.6597
2015-06-23 00:00:00,@cwilliams rltr @realdonaldtrump happy running president vote,@cwilliams rltr @realdonaldtrump happy running president vote,,0.5719
2015-06-23 00:00:00,@kolbytraveller trump talk hope wins election gets something done country trump,@kolbytraveller trump talk hope wins election gets something done country trump,,0.765
2015-06-23 00:00:00,@meaganshamy @scottfordtvguy @brandenharvey @trumplasvegas @realdonaldtrump announced president bid got vote,@meaganshamy @scottfordtvguy @brandenharvey @trumplasvegas @realdonaldtrump announced president bid got vote,,0.0
2015-06-23 00:00:00,@stevenfclifford @realdonaldtrump thank running vote spreading word need fix mess,@stevenfclifford @realdonaldtrump thank running vote spreading word need fix mess,,0.0
2015-06-23 00:00:00,@wginetta gonna need @realdonaldtrump un negotiate everything obama said negotiated makeamericagreatagain true,@wginetta gonna need @realdonaldtrump un negotiate everything obama said negotiated makeamericagreatagain true,,0.4215
2015-06-23 00:00:00,@williamonlyrent sick politicians sugar coating problems issues great trump say like,@williamonlyrent sick politicians sugar coating problems issues great trump say like,,0.1531
2015-06-23 00:00:00,@wordgirlsmith @realdonaldtrump please keep telling america jobs jobs jobs important us right,@wordgirlsmith @realdonaldtrump please keep telling america jobs jobs jobs important us right,,0.4767
2015-06-24 00:00:00,@ laurenharding @realdonaldtrump mention whole lot people never got asked included trump cute,@ laurenharding @realdonaldtrump mention whole lot people never got asked included trump cute,,0.4588
2015-06-24 00:00:00,@adeeasthope @realdonaldtrump voting trump ceo united states time haul ass trump great,@adeeasthope @realdonaldtrump voting trump ceo united states time haul ass trump great,,0.5267
2015-06-24 00:00:00,@barbgee @realdonaldtrump excellent still believe voters jeb front americans learned anything,@barbgee @realdonaldtrump excellent still believe voters jeb front americans learned anything,,0.5719
2015-06-24 00:00:00,@lionstrinitycap @realdonaldtrump unmatched presidential campaign trump restores america credit rating aaa yrs,@lionstrinitycap @realdonaldtrump unmatched presidential campaign trump restores america credit rating aaa yrs,,0.5423
2015-06-24 00:00:00,@markagiarrusso @realdonaldtrump go get em donald,@markagiarrusso @realdonaldtrump go get em donald,,0.0
2015-06-24 00:00:00,@neilyoung months ago neil young came office looking audio deal called last week go concert wow,@neilyoung months ago neil young came office looking audio deal called last week go concert wow,,0.5859
2015-06-24 00:00:00,@tryeye @realdonaldtrump strong start mr president thanks,@tryeye @realdonaldtrump strong start mr president thanks,,0.7351
2015-06-24 00:00:00,daughter ivanka representing today opening campaign office manchester nh makeamericagreatagain,daughter ivanka representing today opening campaign office manchester nh makeamericagreatagain,,0.4939
2015-06-24 00:00:00,highly respected suffolk university poll announced alone nd place new hampshire jeb bust bush first,highly respected suffolk university poll announced alone nd place new hampshire jeb bust bush first,,0.3384
2015-06-24 00:00:00,politician @senatorcardin like said baltimore needs jobs spirit politicians like cardin destroyed baltimore,politician @senatorcardin like said baltimore needs jobs spirit politicians like cardin destroyed baltimore,,0.3612
2015-06-24 00:00:00,speaking red white blue dinner maryland,speaking red white blue dinner maryland,,0.0
2015-06-24 00:00:00,thank,thank,,0.3612
2015-06-25 00:00:00,@ gold money @thepatriot @realdonaldtrump trump honest come wants border hide trumpforpresident,@ gold money @thepatriot @realdonaldtrump trump honest come wants border hide trumpforpresident,,0.3818
2015-06-25 00:00:00,@danielamarino @foxnews enough bush clinton faces every damn year need fresh new ppl r greedy u r one,@danielamarino @foxnews enough bush clinton faces every damn year need fresh new ppl r greedy u r one,,-0.4019
2015-06-25 00:00:00,@gneumann wkow new national gop poll @foxnews @jebbush leads field @realdonaldtrump second,@gneumann wkow new national gop poll @foxnews @jebbush leads field @realdonaldtrump second,,0.0
2015-06-25 00:00:00,@jwcesare appreciate @realdonaldtrump straight talk country needs,@jwcesare appreciate @realdonaldtrump straight talk country needs,,0.5574
2015-06-25 00:00:00,@mitestarossa jeb bush support donald trump president agree,@mitestarossa jeb bush support donald trump president agree,,0.6369
2015-06-25 00:00:00,@municheleven baseball hotdogs apple pie vote @realdonaldtrump days make country great,@municheleven baseball hotdogs apple pie vote @realdonaldtrump days make country great,,0.6249
2015-06-25 00:00:00,@nanaelaine @realdonaldtrump make great plan one inside reality make america great trump,@nanaelaine @realdonaldtrump make great plan one inside reality make america great trump,,0.8481
2015-06-25 00:00:00,@nickcokley @realdonaldtrump first vote ever one historic businessmen history,@nickcokley @realdonaldtrump first vote ever one historic businessmen history,,0.0
2015-06-25 00:00:00,@tarahollyfigure @realdonaldtrump counting mr trump believe answer makeamericagreatagain,@tarahollyfigure @realdonaldtrump counting mr trump believe answer makeamericagreatagain,,0.0
2015-06-25 00:00:00,@whoopigoldberg better surround better hosts nicole wallace clue show close death,@whoopigoldberg better surround better hosts nicole wallace clue show close death,,0.2263
2015-06-25 00:00:00,bring back cherish middle class backbone true strength u happen,bring back cherish middle class backbone true strength u happen,,0.8225
2015-06-25 00:00:00,daughter ivanka great tonight new hampshire sold crowd loved loved thanks ivanka,daughter ivanka great tonight new hampshire sold crowd loved loved thanks ivanka,,0.9413
2015-06-25 00:00:00,governor rick scott florida really poorly television morning hope k,governor rick scott florida really poorly television morning hope k,,0.4404
2015-06-25 00:00:00,hear dopey political pundit lawrence donnell one dumber people television lose show ratings bad,hear dopey political pundit lawrence donnell one dumber people television lose show ratings bad,,-0.8271
2015-06-25 00:00:00,love mexico unfair trade deals us stupidly makes really bad us jobs good mexico,love mexico unfair trade deals us stupidly makes really bad us jobs good mexico,,-0.4201
2015-06-25 00:00:00,message make america great beginning take hold bring back jobs strengthen military borders help vets,message make america great beginning take hold bring back jobs strengthen military borders help vets,,0.8442
2015-06-25 00:00:00,mexican gov want talking terrible border situation horrible trade deals forcing univision get stop way,mexican gov want talking terrible border situation horrible trade deals forcing univision get stop way,,-0.8176
2015-06-25 00:00:00,new nationwide @foxnews poll alone nd place closely behind jeb bush bush never make america great,new nationwide @foxnews poll alone nd place closely behind jeb bush bush never make america great,,-0.6479
2015-06-25 00:00:00,ratings view really low nicole wallace molly sims disaster get new cast put sleep dead v,ratings view really low nicole wallace molly sims disaster get new cast put sleep dead v,,-0.8955
2015-06-25 00:00:00,really beginning respect mark halperin john heilemann political reporters truly get trump poll numbers high,really beginning respect mark halperin john heilemann political reporters truly get trump poll numbers high,,0.7414
2015-06-25 00:00:00,uncomfortable looking nbc reporter willie geist calls ask favors mockingly smiles told high poll numbers,uncomfortable looking nbc reporter willie geist calls ask favors mockingly smiles told high poll numbers,,0.3612
2015-06-25 00:00:00,univision wants back signed @missuniverse contract exposed terrible trade deals u makes mexico,univision wants back signed @missuniverse contract exposed terrible trade deals u makes mexico,,-0.5267
2015-06-26 00:00:00,@univision cares far mexico u controlled mexican government,@univision cares far mexico u controlled mexican government,,0.4588
2015-06-26 00:00:00,anyone wants strong borders good trade deals us boycott @univision,anyone wants strong borders good trade deals us boycott @univision,,0.5994
2015-06-26 00:00:00,bush appointed supreme court justice john roberts let us jeb pushed hard remember,bush appointed supreme court justice john roberts let us jeb pushed hard remember,,0.765
2015-06-26 00:00:00,letter @univision @trumpdoral,letter @univision @trumpdoral,,0.0
2015-06-26 00:00:00,win presidency judicial appointments right thing unlike bush appointee john roberts obamacare,win presidency judicial appointments right thing unlike bush appointee john roberts obamacare,,0.5859
