date,clean_text,text,Unnamed: 3,compound_polarity
2012-06-29 00:00:00,seems justice scalia originally wrote majority obamacare roberts switched position,seems justice scalia originally wrote majority obamacare roberts switched position,,0.5267
2012-07-02 00:00:00,@barackobama continuing lie found @mittromney ship jobs overseas,@barackobama continuing lie found @mittromney ship jobs overseas,,0.0
2012-07-02 00:00:00,@foxandfriends interview discussing obamacare romney trump fundraiser plans jones beach,@foxandfriends interview discussing obamacare romney trump fundraiser plans jones beach,,0.0
2012-07-02 00:00:00,believe @barackobama whining pro romney superpac spending par pro obama superpac,believe @barackobama whining pro romney superpac spending par pro obama superpac,,-0.2263
2012-07-02 00:00:00,china court apple pays settle ipad case china getting away murder,china court apple pays settle ipad case china getting away murder,,-0.6908
2012-07-02 00:00:00,dangerous usc obamacare ruling means government tax inactivity,dangerous usc obamacare ruling means government tax inactivity,,-0.4767
2012-07-02 00:00:00,david wright ny mets st team stars great year,david wright ny mets st team stars great year,,0.6249
2012-07-02 00:00:00,happy passed twitter followers love communicating everyone daily,happy passed twitter followers love communicating everyone daily,,0.836
2012-07-02 00:00:00,tomorrow trumptuesday @squawkcnbc tune,tomorrow trumptuesday @squawkcnbc tune,,0.0
2012-07-02 00:00:00,wrong china court ordered @apple pay chinese company registered ipad @apple,wrong china court ordered @apple pay chinese company registered ipad @apple,,-0.5423
2012-07-03 00:00:00,believe @barackobama made deal saudis increase oil production election cont,believe @barackobama made deal saudis increase oil production election cont,,0.3182
2012-07-03 00:00:00,brunt obamacare shouldered folks making k,brunt obamacare shouldered folks making k,,0.0
2012-07-03 00:00:00,con ed suit ground zero mosque developers mosque never going,con ed suit ground zero mosque developers mosque never going,,0.0
2012-07-03 00:00:00,degenerate former congressman anthony weiner trying make comeback sick perverted man new york want need,degenerate former congressman anthony weiner trying make comeback sick perverted man new york want need,,-0.7579
2012-07-03 00:00:00,great poll numbers @mittromney leading substantially swing states,great poll numbers @mittromney leading substantially swing states,,0.6249
2012-07-03 00:00:00,hypocrite @barackobama called private equity best opportunity long term economic vitality,hypocrite @barackobama called private equity best opportunity long term economic vitality,,0.8519
2012-07-03 00:00:00,legal @barackobama make campaign donor calls air force one obama always fundraising dime,legal @barackobama make campaign donor calls air force one obama always fundraising dime,,0.128
2012-07-03 00:00:00,must never bend much yitzhak shamir,must never bend much yitzhak shamir,,0.0
2012-07-03 00:00:00,predicted @barackobama preparing possible attack iran right november,predicted @barackobama preparing possible attack iran right november,,-0.4767
2012-07-03 00:00:00,tomorrow celebrate independence day america th birthday america actual birth certificate,tomorrow celebrate independence day america th birthday america actual birth certificate,,0.5719
2012-07-03 00:00:00,via @ap obamacare tax @barackobama gave largest tax increase history middle class shameful,via @ap obamacare tax @barackobama gave largest tax increase history middle class shameful,,-0.2263
2012-07-03 00:00:00,welcome @barackobama america million workers federal disability jobs,welcome @barackobama america million workers federal disability jobs,,0.4588
2012-07-03 00:00:00,wow sacrfices election @barackobama vacation martha vineyard summer,wow sacrfices election @barackobama vacation martha vineyard summer,,0.5859
2012-07-05 00:00:00,care people say like tom cruise works ass never ever quits one true movie stars,care people say like tom cruise works ass never ever quits one true movie stars,,0.6124
2012-07-05 00:00:00,john roberts arrived malta yesterday maybe get lucky stay,john roberts arrived malta yesterday maybe get lucky stay,,0.4215
2012-07-05 00:00:00,may jobless numbers readjusted @barackobama economy disaster new numbers tomorrow,may jobless numbers readjusted @barackobama economy disaster new numbers tomorrow,,-0.6249
2012-07-05 00:00:00,pakistan apologize us providing safe sanctuary osama bin laden years ally,pakistan apologize us providing safe sanctuary osama bin laden years ally,,0.5106
2012-07-05 00:00:00,today @barackobama ohio bus tour tomorrow pennsylvania actually running country,today @barackobama ohio bus tour tomorrow pennsylvania actually running country,,0.0
2012-07-06 00:00:00,anticipated justice roberts made cover time magazine etc liberal media loves ashamed,anticipated justice roberts made cover time magazine etc liberal media loves ashamed,,0.6124
2012-07-06 00:00:00,great th july america great country brightest days wise leadership lie ahead,great th july america great country brightest days wise leadership lie ahead,,0.946
2012-07-06 00:00:00,hope change job numbers time @mittromney,hope change job numbers time @mittromney,,0.4404
2012-07-06 00:00:00,job numbers today terrible else new,job numbers today terrible else new,,-0.4767
2012-07-06 00:00:00,keep eye anthony weiner weasels hard get rid,keep eye anthony weiner weasels hard get rid,,-0.1027
2012-07-06 00:00:00,true golfers see doral hottest club country sayfie newsmax,true golfers see doral hottest club country sayfie newsmax,,0.4215
2012-07-07 00:00:00,gotta hand @ivankatrump loved doral time looked trump doral icon sayfie newsmax,gotta hand @ivankatrump loved doral time looked trump doral icon sayfie newsmax,,0.7964
2012-07-09 00:00:00,family arrived scotland grand opening trump international golf links scotland,family arrived scotland grand opening trump international golf links scotland,,0.4588
2012-07-09 00:00:00,truly honored chosen statesman year republican party sarasota county cont,truly honored chosen statesman year republican party sarasota county cont,,0.8555
2012-07-10 00:00:00,@barackobama constantly issuing executive orders major power grabs authority latest,@barackobama constantly issuing executive orders major power grabs authority latest,,0.0772
2012-07-10 00:00:00,@mittromney give information @barackobama releases things everyone wants see,@mittromney give information @barackobama releases things everyone wants see,,0.0
2012-07-10 00:00:00,everyone talking trump tower exterior wayne enterprises dark knight rises true,everyone talking trump tower exterior wayne enterprises dark knight rises true,,0.4215
2012-07-10 00:00:00,liberal media focusing @mittromney bank records reviewing @barackobama illegal land deal contracts tony rezko,liberal media focusing @mittromney bank records reviewing @barackobama illegal land deal contracts tony rezko,,-0.5574
2012-07-10 00:00:00,president obama wants @mittromney hand even past tax returns @barackobama reveals college applications,president obama wants @mittromney hand even past tax returns @barackobama reveals college applications,,0.4939
2012-07-10 00:00:00,scotland open hope greatest golf course world amazing,scotland open hope greatest golf course world amazing,,0.8979
2012-07-10 00:00:00,u unemployment rate obamacare stopping businesses hiring expanding,u unemployment rate obamacare stopping businesses hiring expanding,,-0.5423
2012-07-11 00:00:00,@barackobama invoke richard nixon @mittromney obama used executive privilege fast furious,@barackobama invoke richard nixon @mittromney obama used executive privilege fast furious,,-0.296
2012-07-11 00:00:00,almost daily discrepancies @barackobama biography continue arise guy,almost daily discrepancies @barackobama biography continue arise guy,,0.0
2012-07-11 00:00:00,bigger name america donald trump political nonpolitical sarasota gop chair joe gruters,bigger name america donald trump political nonpolitical sarasota gop chair joe gruters,,0.0
2012-07-11 00:00:00,chris ruddy always point trump opens greatest golf course world via @newsmax media,chris ruddy always point trump opens greatest golf course world via @newsmax media,,0.6369
2012-07-11 00:00:00,coincidence @barackobama campaign logo uses font cuban communist propaganda posters,coincidence @barackobama campaign logo uses font cuban communist propaganda posters,,-0.25
2012-07-11 00:00:00,congrats @barackobama months straight unemployment accruing cont,congrats @barackobama months straight unemployment accruing cont,,0.34
2012-07-11 00:00:00,great see tony la russa manage one last game last night congratulations national league winning @mlb star game,great see tony la russa manage one last game last night congratulations national league winning @mlb star game,,0.9081
2012-07-11 00:00:00,however beautiful strategy occasionally look results winston churchill,however beautiful strategy occasionally look results winston churchill,,0.5994
2012-07-11 00:00:00,nice interview @the atlantic sarasota gop chair joe gruters statesman year award,nice interview @the atlantic sarasota gop chair joe gruters statesman year award,,0.743
2012-07-11 00:00:00,strange database records contradict @barackobama show columbia year,strange database records contradict @barackobama show columbia year,,-0.4767
2012-07-11 00:00:00,today @mittromney addressed naacp @barackobama takes vote granted high black unemployment,today @mittromney addressed naacp @barackobama takes vote granted high black unemployment,,-0.2263
2012-07-11 00:00:00,via @afp trump tees new golf course scotland,via @afp trump tees new golf course scotland,,0.0
2012-07-12 00:00:00,@barackobama reported foreign income gross paid foreign taxes,@barackobama reported foreign income gross paid foreign taxes,,-0.4767
2012-07-12 00:00:00,back ny scotland fighting country get better trump international golf links scotland opened rave reviews,back ny scotland fighting country get better trump international golf links scotland opened rave reviews,,0.1027
2012-07-12 00:00:00,even left realizes @barackobama policies led jobs outsourced country,even left realizes @barackobama policies led jobs outsourced country,,0.0
2012-07-12 00:00:00,ever potus @barackobama earned income foreign sources paid taxes another country,ever potus @barackobama earned income foreign sources paid taxes another country,,0.0
2012-07-12 00:00:00,lies behind us lies us tiny matters compared lies within us ralph waldo emerson,lies behind us lies us tiny matters compared lies within us ralph waldo emerson,,-0.8074
2012-07-12 00:00:00,passion everything ultimately fizzle best mediocre cont,passion everything ultimately fizzle best mediocre cont,,0.802
2012-07-13 00:00:00,@barackobama release records like presidents,@barackobama release records like presidents,,0.3612
2012-07-13 00:00:00,@barackobama wants see yrs @mittromney tax returns tell ok want see college applications first,@barackobama wants see yrs @mittromney tax returns tell ok want see college applications first,,0.3612
2012-07-13 00:00:00,america great must president successful americans learn succeed,america great must president successful americans learn succeed,,0.9022
2012-07-13 00:00:00,america olympic uniforms manufactured china burn uniforms u olympiccommittee,america olympic uniforms manufactured china burn uniforms u olympiccommittee,,0.0
2012-07-13 00:00:00,believe lies every budget @barackobama delivered congress raises income tax everyone,believe lies every budget @barackobama delivered congress raises income tax everyone,,-0.4215
2012-07-13 00:00:00,entire political career @barackobama never tough @gop opponent @mittromney paper tiger gomitt,entire political career @barackobama never tough @gop opponent @mittromney paper tiger gomitt,,0.0951
2012-07-13 00:00:00,football program penn state suspended,football program penn state suspended,,-0.4767
2012-07-13 00:00:00,free enterprise still greatest force upward mobility economic security expansion middle class @mittromney,free enterprise still greatest force upward mobility economic security expansion middle class @mittromney,,0.872
2012-07-13 00:00:00,nasty tactics used @barackobama campaign @mittromney must stop saying obama nice man,nasty tactics used @barackobama campaign @mittromney must stop saying obama nice man,,-0.4588
2012-07-13 00:00:00,penn state poor job bringing mess close ashamed hiding sandusky crimes years,penn state poor job bringing mess close ashamed hiding sandusky crimes years,,-0.872
2012-07-13 00:00:00,seth meyers terrible co hosting kelly marbles mouth must stop picking hands insult great regis philbin,seth meyers terrible co hosting kelly marbles mouth must stop picking hands insult great regis philbin,,-0.5423
2012-07-13 00:00:00,think country essentially unemployed,think country essentially unemployed,,0.0
2012-07-13 00:00:00,true honor @presssec considers asking @barackobama college transcripts donald trump question release,true honor @presssec considers asking @barackobama college transcripts donald trump question release,,0.7184
2012-07-13 00:00:00,wonder @barackobama going naacp convention answer questions black unemployment,wonder @barackobama going naacp convention answer questions black unemployment,,-0.4404
2012-07-16 00:00:00,@foxandfriends interview discussing @barackobama release college applications records,@foxandfriends interview discussing @barackobama release college applications records,,0.0
2012-07-16 00:00:00,drug free rod average baseball player @yankees soon move batting order renegotiate contract,drug free rod average baseball player @yankees soon move batting order renegotiate contract,,0.5106
2012-07-16 00:00:00,friend @theslystallone lost wonderful son sage weekend send sly love warmest wishes cont,friend @theslystallone lost wonderful son sage weekend send sly love warmest wishes cont,,0.9201
2012-07-16 00:00:00,wife huma wants @repweiner pull @billclinton giving tell interview unlike clinton anthony sick puppy,wife huma wants @repweiner pull @billclinton giving tell interview unlike clinton anthony sick puppy,,-0.2263
2012-07-17 00:00:00,@barackobama college application would interesting,@barackobama college application would interesting,,0.4019
2012-07-17 00:00:00,@barackobama wonderful academic record want show,@barackobama wonderful academic record want show,,0.6124
2012-07-17 00:00:00,@mittromney needs make @barackobama regret ever asked tax records,@mittromney needs make @barackobama regret ever asked tax records,,-0.4215
2012-07-17 00:00:00,@squawkcnbc interview discussing fed qe @barackobama college records election,@squawkcnbc interview discussing fed qe @barackobama college records election,,0.0
2012-07-17 00:00:00,bain list @mittromney executive website @barackobama saul alinsky tactics work,bain list @mittromney executive website @barackobama saul alinsky tactics work,,0.0
2012-07-17 00:00:00,congratulations @flgovscott winning access federal database making fl safe legal election,congratulations @flgovscott winning access federal database making fl safe legal election,,0.8934
2012-07-17 00:00:00,controversy active @barackobama supporters bain confirmed @mittromney left story,controversy active @barackobama supporters bain confirmed @mittromney left story,,0.6808
2012-07-17 00:00:00,hope @mittromney starts asking @barackobama sealed records time,hope @mittromney starts asking @barackobama sealed records time,,0.4404
2012-07-17 00:00:00,hope @official mcd recuperating well la get better @omarosa,hope @official mcd recuperating well la get better @omarosa,,0.7845
2012-07-17 00:00:00,interview @politico @pwgavin discussing awarded statesman year sarasota gop,interview @politico @pwgavin discussing awarded statesman year sarasota gop,,0.4019
2012-07-17 00:00:00,much hope change @barackobama already spent attack ads across swing states,much hope change @barackobama already spent attack ads across swing states,,-0.0516
2012-07-17 00:00:00,outrageous @barackobama trying unilaterally gut welfare reform believe strong work ethic,outrageous @barackobama trying unilaterally gut welfare reform believe strong work ethic,,0.0772
2012-07-17 00:00:00,remember @obamacare tort reform trial lawyers getting ready even lawsuits,remember @obamacare tort reform trial lawyers getting ready even lawsuits,,0.2263
2012-07-17 00:00:00,respect american exceptionalism @barackobama outsourced space program russians,respect american exceptionalism @barackobama outsourced space program russians,,0.4767
2012-07-17 00:00:00,review thedarkknightrises today trumpvlog,review thedarkknightrises today trumpvlog,,0.0
2012-07-17 00:00:00,sake transparency @barackobama release college applications transcripts occidental columbia,sake transparency @barackobama release college applications transcripts occidental columbia,,0.0
2012-07-17 00:00:00,see @barackobama passport records sealed,see @barackobama passport records sealed,,0.0
2012-07-17 00:00:00,supreme art war subdue enemy without fighting sun tzu,supreme art war subdue enemy without fighting sun tzu,,-0.3999
2012-07-17 00:00:00,wonder answer @barackobama college application question place birth maybe cont,wonder answer @barackobama college application question place birth maybe cont,,0.0
2012-07-17 00:00:00,would @barackobama spending millions dollars hide records nothing hide,would @barackobama spending millions dollars hide records nothing hide,,-0.34
2012-07-18 00:00:00,@barackobama campaign calling @mittromney potential criminal obama tony rezko land deal,@barackobama campaign calling @mittromney potential criminal obama tony rezko land deal,,-0.5267
2012-07-18 00:00:00,@barackobama celebrating birthday fundraiser home bought help rezko,@barackobama celebrating birthday fundraiser home bought help rezko,,0.7506
2012-07-18 00:00:00,@newyorkpost cindy adams great report dark knight rises premiere,@newyorkpost cindy adams great report dark knight rises premiere,,0.6249
2012-07-18 00:00:00,according @gallupnews poll think obamacare make things worse taxpayers obamacare x,according @gallupnews poll think obamacare make things worse taxpayers obamacare x,,-0.4767
2012-07-18 00:00:00,always said birthers truth thanks @realsheriffjoe @barackobama hide anymore,always said birthers truth thanks @realsheriffjoe @barackobama hide anymore,,0.5423
2012-07-18 00:00:00,baracktax quote health insurance getting hit tax,baracktax quote health insurance getting hit tax,,0.0
2012-07-18 00:00:00,class warfare played @barackobama way get reelected america focus horrendous record,class warfare played @barackobama way get reelected america focus horrendous record,,-0.5574
2012-07-18 00:00:00,congratulations @realsheriffjoe successful cold case posse investigation claims @barackobama birth certificate fake,congratulations @realsheriffjoe successful cold case posse investigation claims @barackobama birth certificate fake,,0.6808
2012-07-18 00:00:00,congratulations john roberts making americans hate supreme court bs,congratulations john roberts making americans hate supreme court bs,,0.5859
2012-07-18 00:00:00,cowards die many times actual deaths caesar,cowards die many times actual deaths caesar,,-0.5994
2012-07-18 00:00:00,dark knight rises projected gross million weekend remember watch trump tower,dark knight rises projected gross million weekend remember watch trump tower,,-0.4767
2012-07-18 00:00:00,happy th birthday nelson mandela,happy th birthday nelson mandela,,0.5719
2012-07-18 00:00:00,hi revised statute allow hi resident us citizen procure official hawaii birth certificate,hi revised statute allow hi resident us citizen procure official hawaii birth certificate,,0.2263
2012-07-18 00:00:00,important american public @mittromney tax returns @barackobama sealed records,important american public @mittromney tax returns @barackobama sealed records,,0.2023
2012-07-18 00:00:00,john sununu right even knew yesterday @barackobama indeed needs learn american,john sununu right even knew yesterday @barackobama indeed needs learn american,,0.0
2012-07-18 00:00:00,new @barackobama motto nothing even success,new @barackobama motto nothing even success,,-0.4585
2012-07-18 00:00:00,recovery jp morgan readjusted q growth q whole,recovery jp morgan readjusted q growth q whole,,0.5267
2012-07-18 00:00:00,red carpet nyc premiere dark knight rises @melaniatrump via @newyorkobserver @velvet roper,red carpet nyc premiere dark knight rises @melaniatrump via @newyorkobserver @velvet roper,,0.0
2012-07-18 00:00:00,taking photo family opening day trump international golf links scotland,taking photo family opening day trump international golf links scotland,,0.0
2012-07-18 00:00:00,watch @barackobama admit obamacare tax gop must continue disrupt dismantle repeal,watch @barackobama admit obamacare tax gop must continue disrupt dismantle repeal,,0.2023
2012-07-18 00:00:00,weird barackobama sr fail list @barackobama son ins application,weird barackobama sr fail list @barackobama son ins application,,-0.6369
2012-07-19 00:00:00,@barackobama economic gloom jobless claims surged factory activity cont,@barackobama economic gloom jobless claims surged factory activity cont,,-0.5574
2012-07-19 00:00:00,@barackobama said support welfare reform gutted entire program,@barackobama said support welfare reform gutted entire program,,0.4019
2012-07-19 00:00:00,@seanhannity interview discuss @barackobama job council @realsheriffjoe investigation election,@seanhannity interview discuss @barackobama job council @realsheriffjoe investigation election,,0.0
2012-07-19 00:00:00,breitbart gets vote obama release college application records grades says loves cont,breitbart gets vote obama release college application records grades says loves cont,,0.5719
2012-07-19 00:00:00,columbia university stated computer error system concerning @barackobama attendance cont,columbia university stated computer error system concerning @barackobama attendance cont,,-0.4019
2012-07-19 00:00:00,corrupt @barackobama largest bundlers fundraisers linked obama solyndra boondoggle chicago cronyism,corrupt @barackobama largest bundlers fundraisers linked obama solyndra boondoggle chicago cronyism,,0.0
2012-07-19 00:00:00,great article must read peter ferrara @forbes biggest government spender world history,great article must read peter ferrara @forbes biggest government spender world history,,0.6249
2012-07-19 00:00:00,great new campaign ad released @mittromney,great new campaign ad released @mittromney,,0.6249
2012-07-19 00:00:00,hope bill clinton newsmax chris ruddy enjoying mission africa two great people,hope bill clinton newsmax chris ruddy enjoying mission africa two great people,,0.886
2012-07-19 00:00:00,irresponsible last months @barackobama held fundraisers single meeting job council,irresponsible last months @barackobama held fundraisers single meeting job council,,-0.4404
2012-07-19 00:00:00,really dumb blogger failing @vanityfair magazine whose ads almost year said wear hairpiece,really dumb blogger failing @vanityfair magazine whose ads almost year said wear hairpiece,,-0.7996
2012-07-19 00:00:00,show someone without ego show loser get rich,show someone without ego show loser get rich,,0.7488
2012-07-19 00:00:00,since @barackobama transparency kick releasing fast furious info brian terry family,since @barackobama transparency kick releasing fast furious info brian terry family,,-0.5719
2012-07-19 00:00:00,thrown away @barackobama gave amonix praised success filed bankruptcy,thrown away @barackobama gave amonix praised success filed bankruptcy,,0.7845
2012-07-19 00:00:00,via @breitbartfeed @barackobama release original book proposal says born kenya,via @breitbartfeed @barackobama release original book proposal says born kenya,,0.3182
2012-07-20 00:00:00,@barackobama listing born kenya hi laws allowed produce fake certificate scam,@barackobama listing born kenya hi laws allowed produce fake certificate scam,,-0.7783
2012-07-20 00:00:00,@cnbcclosingbell interview discussing america financial uncertainty due @barackobama job report,@cnbcclosingbell interview discussing america financial uncertainty due @barackobama job report,,-0.34
2012-07-20 00:00:00,@foxandfriends monday morning tune,@foxandfriends monday morning tune,,0.0
2012-07-20 00:00:00,bay bridge san fransisco built china keeps getting worse cost overruns control china field day us,bay bridge san fransisco built china keeps getting worse cost overruns control china field day us,,-0.4767
2012-07-20 00:00:00,breitbart gets vote @barackobama release college application records grades says cont,breitbart gets vote @barackobama release college application records grades says cont,,0.0
2012-07-20 00:00:00,impressed scam @barackobama pulled truth come,impressed scam @barackobama pulled truth come,,0.1779
2012-07-20 00:00:00,least dead wounded colorado bring back fast trials death penalty mass murderers terrorists,least dead wounded colorado bring back fast trials death penalty mass murderers terrorists,,-0.9162
2012-07-20 00:00:00,must read article @washtimes @realsheriffjoe probe could dwarf watergate,must read article @washtimes @realsheriffjoe probe could dwarf watergate,,0.0
2012-07-20 00:00:00,nypd fantastic job protecting nyc hope chief ray kelly strongly considering running mayor,nypd fantastic job protecting nyc hope chief ray kelly strongly considering running mayor,,0.8225
2012-07-20 00:00:00,us real unemployment debt @michelle obama luxurious aspen vacation th cost us,us real unemployment debt @michelle obama luxurious aspen vacation th cost us,,-0.6597
2012-07-20 00:00:00,weekly jobless claims astronomical manufacturing sector suffering badly must better,weekly jobless claims astronomical manufacturing sector suffering badly must better,,-0.5106
2012-07-23 00:00:00,@mittromney bain success rate annual returns @barackobama america added debt,@mittromney bain success rate annual returns @barackobama america added debt,,0.296
2012-07-23 00:00:00,else could take vacations play rounds golf hold fundraisers serving cont,else could take vacations play rounds golf hold fundraisers serving cont,,0.34
2012-07-23 00:00:00,fast trial death penalty maniac colorado immediately pass speed legislation,fast trial death penalty maniac colorado immediately pass speed legislation,,-0.875
2012-07-23 00:00:00,foreign leaders already requesting meetings @mittromney warn viewed decline,foreign leaders already requesting meetings @mittromney warn viewed decline,,-0.1027
2012-07-23 00:00:00,hypocrite @barackobama major investments companies outsourcing jobs overseas,hypocrite @barackobama major investments companies outsourcing jobs overseas,,0.0
2012-07-23 00:00:00,jay carney answer reporters questions obama release college transcripts come jay,jay carney answer reporters questions obama release college transcripts come jay,,0.0
2012-07-23 00:00:00,read @barackobama birth certificate cannot survive judicial scrutiny phantom numbers,read @barackobama birth certificate cannot survive judicial scrutiny phantom numbers,,0.0
