date,clean_text,text,Unnamed: 3,compound_polarity
2011-02-10 00:00:00,great appear piers morgan tonight last night first live guest piers celebrity apprentice fantastic,great appear piers morgan tonight last night first live guest piers celebrity apprentice fantastic,,0.8271
2011-02-11 00:00:00,watch speech cpac washington dc yesterday,watch speech cpac washington dc yesterday,,0.0
2011-02-15 00:00:00,check shouldtrumprun,check shouldtrumprun,,0.0
2011-02-15 00:00:00,cnn yesterday,cnn yesterday,,0.0
2011-02-15 00:00:00,foxnewsinsider comments speech cpac washington dc,foxnewsinsider comments speech cpac washington dc,,0.0
2011-02-16 00:00:00,desk donald trump two new videos,desk donald trump two new videos,,0.0
2011-02-16 00:00:00,westminster dog show asked interested meeting hickory scottish deerhound best show came visit today,westminster dog show asked interested meeting hickory scottish deerhound best show came visit today,,0.7845
2011-02-17 00:00:00,speaking imus morning,speaking imus morning,,0.0
2011-02-17 00:00:00,watch latest desk donald trump read article,watch latest desk donald trump read article,,0.0
2011-02-18 00:00:00,check interview msnbc,check interview msnbc,,0.0
2011-02-22 00:00:00,check today desk donald trump willing answer questions tweet,check today desk donald trump willing answer questions tweet,,0.0
2011-02-23 00:00:00,answered questions today video watch,answered questions today video watch,,0.0
2011-02-28 00:00:00,also coming celebrity apprentice returns sunday night march pm est,also coming celebrity apprentice returns sunday night march pm est,,0.0
2011-02-28 00:00:00,check today video blog want answer questions tweet,check today video blog want answer questions tweet,,0.0772
2011-02-28 00:00:00,coming march comedy central roast donald trump march mark calendars,coming march comedy central roast donald trump march mark calendars,,0.3612
2011-03-02 00:00:00,answered questions today video,answered questions today video,,0.0
2011-03-03 00:00:00,appeared david letterman last night forget sunday night first episode celebrity apprentice nbc pm,appeared david letterman last night forget sunday night first episode celebrity apprentice nbc pm,,-0.2263
2011-03-04 00:00:00,watch got donald trump,watch got donald trump,,0.0
2011-03-07 00:00:00,mark calendar comedy central roast march th pm roast trump,mark calendar comedy central roast march th pm roast trump,,0.3612
2011-03-07 00:00:00,thoughts last night celebrity apprentice also observation made recently,thoughts last night celebrity apprentice also observation made recently,,0.0
2011-03-08 00:00:00,questions answered today video also appearance neil cavuto,questions answered today video also appearance neil cavuto,,0.0
2011-03-10 00:00:00,developing two tallest towers republic georgia,developing two tallest towers republic georgia,,0.0
2011-03-11 00:00:00,forget tune celebrity apprentice sunday night pm nbc fireworks continue,forget tune celebrity apprentice sunday night pm nbc fireworks continue,,-0.2263
2011-03-14 00:00:00,thoughts last night celebrity apprentice well latest video blog,thoughts last night celebrity apprentice well latest video blog,,0.2732
2011-03-14 00:00:00,tweet questions answer next video,tweet questions answer next video,,0.0
2011-03-15 00:00:00,check trump fabulous world golf site meet fazio family master golf course designers,check trump fabulous world golf site meet fazio family master golf course designers,,0.5267
2011-03-15 00:00:00,hey @realjeffreyross @whitney cummings @lisalampanelli call comedians trumproast tonight c @comedycentral,hey @realjeffreyross @whitney cummings @lisalampanelli call comedians trumproast tonight c @comedycentral,,0.296
2011-03-15 00:00:00,hey @snoopdogg @itsthesituation @sethmacfarlane oh real scared trumproast airs tonight @comedy central,hey @snoopdogg @itsthesituation @sethmacfarlane oh real scared trumproast airs tonight @comedy central,,-0.4404
2011-03-15 00:00:00,keep talking use trumproast tweet good look @comedycentral tonight c,keep talking use trumproast tweet good look @comedycentral tonight c,,0.4404
2011-03-15 00:00:00,watch humiliate dais full talent trumproast airs tonight c comedy central,watch humiliate dais full talent trumproast airs tonight c comedy central,,0.2023
2011-03-16 00:00:00,@shouldtrumprun hundreds thousands supporters already gone joined movement shouldtrumprun com,@shouldtrumprun hundreds thousands supporters already gone joined movement shouldtrumprun com,,0.4404
2011-03-16 00:00:00,catch fox news right interview neil cavuto,catch fox news right interview neil cavuto,,0.0
2011-03-16 00:00:00,popular questions answered today video,popular questions answered today video,,0.4215
2011-03-17 00:00:00,check interview @gma,check interview @gma,,0.0
2011-03-17 00:00:00,larry kudlow kudlow report tonight cnbc p discussing current affairs politics tune,larry kudlow kudlow report tonight cnbc p discussing current affairs politics tune,,0.0
2011-03-18 00:00:00,comedy central roast donald trump last week highest rated comedy central roast ever brought milion viewers,comedy central roast donald trump last week highest rated comedy central roast ever brought milion viewers,,0.6124
2011-03-18 00:00:00,forget celebrity apprentice sunday night pm nbc another surprising exciting episode,forget celebrity apprentice sunday night pm nbc another surprising exciting episode,,0.5267
2011-03-21 00:00:00,spoke fox friends today watch,spoke fox friends today watch,,0.4767
2011-03-21 00:00:00,thoughts geico ad today video blog,thoughts geico ad today video blog,,0.0
2011-03-21 00:00:00,thoughts last night episode celebrity apprentice,thoughts last night episode celebrity apprentice,,0.0
2011-03-21 00:00:00,want see people make lots live better lives really think thetrumpnetwork,want see people make lots live better lives really think thetrumpnetwork,,0.4939
2011-03-22 00:00:00,check recent interview cnn,check recent interview cnn,,0.0
2011-03-22 00:00:00,money gave charity response comments gadhafi,money gave charity response comments gadhafi,,0.4215
2011-03-23 00:00:00,appearance view,appearance view,,0.0
2011-03-28 00:00:00,latest celebrity apprentice video blog,latest celebrity apprentice video blog,,0.0
2011-03-28 00:00:00,watch play golf baseball tonight donald j trump fabulous world golf pm et golf channel,watch play golf baseball tonight donald j trump fabulous world golf pm et golf channel,,0.7003
2011-03-30 00:00:00,watch latest video blog,watch latest video blog,,0.0
2011-03-30 00:00:00,watch tonight reilly factor pm pm est fox news,watch tonight reilly factor pm pm est fox news,,0.0
2011-03-31 00:00:00,catch second part interview bill reilly tonight pm fox news,catch second part interview bill reilly tonight pm fox news,,0.0
2011-03-31 00:00:00,thoughts reilly factor,thoughts reilly factor,,0.0
2011-04-01 00:00:00,sure watch celebrity apprentice sunday pm nbc episode want see one forget,sure watch celebrity apprentice sunday pm nbc episode want see one forget,,0.1779
2011-04-12 00:00:00,@danmcisaac hopefully answers question trumpvlog,@danmcisaac hopefully answers question trumpvlog,,0.4019
2011-04-19 00:00:00,appearances @todayshow @gma,appearances @todayshow @gma,,0.0
2011-04-25 00:00:00,new next generation videos @donaldjtrumpjr @ivankatrump @erictrump,new next generation videos @donaldjtrumpjr @ivankatrump @erictrump,,0.0
2011-04-29 00:00:00,sure watch celebrity apprentice sunday night pm nbc,sure watch celebrity apprentice sunday night pm nbc,,0.3182
2011-05-03 00:00:00,@oreillyfactor poll cast vote,@oreillyfactor poll cast vote,,0.0
2011-05-09 00:00:00,watch appearance @foxandfriends,watch appearance @foxandfriends,,0.0
2011-05-13 00:00:00,sneak peek sunday episode celebrity apprentice trumpvlog,sneak peek sunday episode celebrity apprentice trumpvlog,,0.0
2011-05-16 00:00:00,difficult decision regarding presidential run want thank twitter fans fantastic support,difficult decision regarding presidential run want thank twitter fans fantastic support,,0.765
2011-05-16 00:00:00,ny jets center nick mangold interns trump watch trump fabulous world golf tonight pm et golf channel,ny jets center nick mangold interns trump watch trump fabulous world golf tonight pm et golf channel,,0.5267
2011-05-17 00:00:00,vote next miss usa vegasusa missusa,vote next miss usa vegasusa missusa,,-0.1531
2011-05-19 00:00:00,check today trumpvlog upcoming episode @apprenticenbc celebrityapprenticefinale,check today trumpvlog upcoming episode @apprenticenbc celebrityapprenticefinale,,0.0
2011-05-20 00:00:00,get ready excitement live finale celebrity apprentice sunday night miss,get ready excitement live finale celebrity apprentice sunday night miss,,0.6249
2011-05-23 00:00:00,appearance @foxandfriends today,appearance @foxandfriends today,,0.0
2011-05-23 00:00:00,congratulations john rich marlee matlin terrific job throughout season great,congratulations john rich marlee matlin terrific job throughout season great,,0.9403
2011-05-26 00:00:00,@therealmissusa contestants stopped trump tower yesterday watch video missusa vegasusa,@therealmissusa contestants stopped trump tower yesterday watch video missusa vegasusa,,-0.2263
2011-05-27 00:00:00,wishing everyone happy memorial day thank soldiers protected great country,wishing everyone happy memorial day thank soldiers protected great country,,0.9337
2011-06-01 00:00:00,thoughts last night meeting @sarahpalinusa today trumpvlog,thoughts last night meeting @sarahpalinusa today trumpvlog,,0.0
2011-06-01 00:00:00,watch appearances good day ny @foxandfriends,watch appearances good day ny @foxandfriends,,0.4404
2011-06-02 00:00:00,tweet questions next trumpvlog,tweet questions next trumpvlog,,0.0
2011-06-06 00:00:00,check speech last friday well appearance morning @foxandfriends,check speech last friday well appearance morning @foxandfriends,,0.2732
2011-06-07 00:00:00,thoughts anthony weiner today trumpvlog,thoughts anthony weiner today trumpvlog,,0.0
2011-06-09 00:00:00,popular tweet answered holding presidential bid trumpvlog,popular tweet answered holding presidential bid trumpvlog,,0.4215
2011-06-16 00:00:00,forget miss usa pageant live sunday night pm et nbc vote favorite beauty,forget miss usa pageant live sunday night pm et nbc vote favorite beauty,,0.6486
2011-06-20 00:00:00,congratulations alyssa campanella miss california new miss usa,congratulations alyssa campanella miss california new miss usa,,0.4019
2011-06-21 00:00:00,congratulations miss usa pageant telecast night among abc cbs nbc fox great show huge success,congratulations miss usa pageant telecast night among abc cbs nbc fox great show huge success,,0.9246
2011-06-21 00:00:00,visiting trump int l golf links scotland course unmatched anywhere world spectacular,visiting trump int l golf links scotland course unmatched anywhere world spectacular,,-0.0772
2011-06-23 00:00:00,new miss usa alyssa campanella came office today visit proud new title holder,new miss usa alyssa campanella came office today visit proud new title holder,,0.3612
2011-06-27 00:00:00,san jose ca saturday sit interview acn national meeting attended people huge,san jose ca saturday sit interview acn national meeting attended people huge,,0.3182
2011-06-27 00:00:00,weekly phoner fox friends morning sounding issues day,weekly phoner fox friends morning sounding issues day,,0.4767
2011-07-01 00:00:00,please read watch recent trip made trump vineyard estates @erictrump,please read watch recent trip made trump vineyard estates @erictrump,,0.3182
2011-07-01 00:00:00,wishing everyone wonderful independence day holiday weekend great celebration great country,wishing everyone wonderful independence day holiday weekend great celebration great country,,0.9477
2011-07-05 00:00:00,perhaps kind thinking need washington,perhaps kind thinking need washington,,0.5267
2011-07-05 00:00:00,tomorrow going panama opening new hotel fantastic building fantastic location,tomorrow going panama opening new hotel fantastic building fantastic location,,0.802
2011-07-06 00:00:00,congress back time cut cap balance revenue problem debt limit cannot raised obama spending contained,congress back time cut cap balance revenue problem debt limit cannot raised obama spending contained,,-0.743
2011-07-07 00:00:00,@obama focused balancing budget weakening israel borders america would path solvency,@obama focused balancing budget weakening israel borders america would path solvency,,0.0772
2011-07-07 00:00:00,art deal best thing deal strength leverage biggest strength cut cap balance,art deal best thing deal strength leverage biggest strength cut cap balance,,0.8591
2011-07-07 00:00:00,republicans negotiate @barackobama today debt talks first foremost cut cap balance,republicans negotiate @barackobama today debt talks first foremost cut cap balance,,-0.5574
2011-07-08 00:00:00,@johnboehner message house gop worst thing possibly deal seem desperate make art deal,@johnboehner message house gop worst thing possibly deal seem desperate make art deal,,-0.7506
2011-07-08 00:00:00,@obama iranian weapons killing americans iraq u,@obama iranian weapons killing americans iraq u,,-0.8074
2011-07-08 00:00:00,house gop wants cut medicare obama took billion medicare obamacare wrong,house gop wants cut medicare obama took billion medicare obamacare wrong,,-0.6369
2011-07-08 00:00:00,obamacare tragedy primed explode deficit @obama transferred billion medicare fund,obamacare tragedy primed explode deficit @obama transferred billion medicare fund,,-0.7964
2011-07-11 00:00:00,derek jeter baseball today trumpvlog,derek jeter baseball today trumpvlog,,0.0
2011-07-11 00:00:00,youtube channel opening incredible trump ocean club panama,youtube channel opening incredible trump ocean club panama,,0.0
2011-07-12 00:00:00,@johnboehner mr speaker bring balanced budget amendment floor vote let get ball rolling,@johnboehner mr speaker bring balanced budget amendment floor vote let get ball rolling,,0.0
2011-07-12 00:00:00,@johnboehner much pays emphasize positive times choice confrontation art deal,@johnboehner much pays emphasize positive times choice confrontation art deal,,0.3182
2011-07-12 00:00:00,@macmiller donald trump song gets hits youtube flattered,@macmiller donald trump song gets hits youtube flattered,,0.3818
2011-07-13 00:00:00,thoughts debt ceiling today trumpvlog,thoughts debt ceiling today trumpvlog,,-0.3612
2011-07-14 00:00:00,@barackobama abandoned israel engaged muslim brotherhood even arab world like,@barackobama abandoned israel engaged muslim brotherhood even arab world like,,0.296
2011-07-14 00:00:00,@barackobama tries push gun control still answered project gun runner,@barackobama tries push gun control still answered project gun runner,,-0.5859
2011-07-14 00:00:00,@johnboehner debt ceiling sometimes deal better bad deal,@johnboehner debt ceiling sometimes deal better bad deal,,-0.4767
2011-07-14 00:00:00,better advice art deal rules radicals know one @barackobama prefers,better advice art deal rules radicals know one @barackobama prefers,,0.4404
2011-07-14 00:00:00,cut cap balance taxed enough already,cut cap balance taxed enough already,,-0.2732
2011-07-14 00:00:00,interview last night greta gop going el foldo,interview last night greta gop going el foldo,,0.0
2011-07-14 00:00:00,take look see beautiful hotels,take look see beautiful hotels,,0.5994
2011-07-14 00:00:00,us news named top best hotels us trump int l hotel tower nyc trump int l hotel tower chicago list,us news named top best hotels us trump int l hotel tower nyc trump int l hotel tower chicago list,,0.7184
2011-07-15 00:00:00,@barackobama increased discretionary spending annually amassed trillion debt e,@barackobama increased discretionary spending annually amassed trillion debt e,,-0.1027
2011-07-15 00:00:00,@marcorubio right need create taxpayers taxes cut cap balance,@marcorubio right need create taxpayers taxes cut cap balance,,0.0
2011-07-15 00:00:00,next @therealteenusa find saturday pm et missteenusa com teenusa,next @therealteenusa find saturday pm et missteenusa com teenusa,,0.0
2011-07-18 00:00:00,@barackobama sold guns mexican drug lords doj erodes nd amendment rights,@barackobama sold guns mexican drug lords doj erodes nd amendment rights,,0.0
2011-07-18 00:00:00,congratulations daughter ivanka husband jared birth daughter arabella rose yesterday,congratulations daughter ivanka husband jared birth daughter arabella rose yesterday,,0.5994
2011-07-18 00:00:00,every dollar @barackobama spends costs interest borrowed china children grandchildren backs cut cap balance,every dollar @barackobama spends costs interest borrowed china children grandchildren backs cut cap balance,,0.1779
2011-07-18 00:00:00,gop waste opportunity waste opportunity defunding obamacare central deal,gop waste opportunity waste opportunity defunding obamacare central deal,,0.0
2011-07-18 00:00:00,trumpvlog republicans must act let @barackobama push around,trumpvlog republicans must act let @barackobama push around,,0.0
2011-07-19 00:00:00,@barackobama seeks destroy credit economy continues hemorrhage jobs total failure president,@barackobama seeks destroy credit economy continues hemorrhage jobs total failure president,,-0.6369
2011-07-19 00:00:00,@johnboehner @ericcantor con people deliver goods people eventually catch art deal,@johnboehner @ericcantor con people deliver goods people eventually catch art deal,,0.0
2011-07-19 00:00:00,china ordering us raise debt limit low nation sunk,china ordering us raise debt limit low nation sunk,,-0.5574
2011-07-20 00:00:00,china enemy want destroy us redstate interview,china enemy want destroy us redstate interview,,-0.7717
2011-07-20 00:00:00,obama addicted spending america insolvency record proves,obama addicted spending america insolvency record proves,,0.0
2011-07-20 00:00:00,robust economic growth answer medicare problem cuts elderly,robust economic growth answer medicare problem cuts elderly,,0.0258
2011-07-21 00:00:00,gang six yet another unmitigated disaster deal needs repeal obamacare e,gang six yet another unmitigated disaster deal needs repeal obamacare e,,-0.6249
2011-07-22 00:00:00,interview @gretawire last night leaders leading us oblivion,interview @gretawire last night leaders leading us oblivion,,0.0
2011-07-25 00:00:00,answer social security medicare robust growing economy cuts elderly,answer social security medicare robust growing economy cuts elderly,,0.5106
2011-07-25 00:00:00,need balanced budget amendment congress fiscal discipline,need balanced budget amendment congress fiscal discipline,,0.0
2011-07-25 00:00:00,pressure debt ceiling @barackobama trumpvlog,pressure debt ceiling @barackobama trumpvlog,,-0.5719
2011-07-25 00:00:00,ronald kessler new book secrets fbi great book read everyone,ronald kessler new book secrets fbi great book read everyone,,0.6249
2011-07-25 00:00:00,unfortunately@barackobama continued attack us lead ever rising gas prices pump lots really bad things,unfortunately@barackobama continued attack us lead ever rising gas prices pump lots really bad things,,-0.7841
2011-07-26 00:00:00,america debt greater gdp time new thinking,america debt greater gdp time new thinking,,0.0
2011-07-26 00:00:00,fiscal mismanagement cash costing us taxpayer billions cut fraud waste cutting funding seniors,fiscal mismanagement cash costing us taxpayer billions cut fraud waste cutting funding seniors,,-0.8481
2011-07-26 00:00:00,interview yesterday fox friends gop crazy get everything want,interview yesterday fox friends gop crazy get everything want,,0.25
2011-07-26 00:00:00,obama sadly business private sector background shows,obama sadly business private sector background shows,,-0.4215
2011-07-26 00:00:00,thoughts situation norway amanda knox trumpvlog,thoughts situation norway amanda knox trumpvlog,,0.0
2011-07-27 00:00:00,china much debt put us default w killing us needs toughest negotiator fast,china much debt put us default w killing us needs toughest negotiator fast,,-0.802
2011-07-27 00:00:00,higher taxes kill job creation cut wild government spending waste,higher taxes kill job creation cut wild government spending waste,,-0.8176
2011-07-27 00:00:00,know walk away table art deal,know walk away table art deal,,0.0
2011-07-27 00:00:00,people ask every day pose pictures camera never works first time never prepared maybe nervous,people ask every day pose pictures camera never works first time never prepared maybe nervous,,0.0382
2011-07-27 00:00:00,watch wife melania trump tonight @qvc proud,watch wife melania trump tonight @qvc proud,,0.4767
2011-07-28 00:00:00,@barackobama released debt plan yet totally lost ineffective desperate gop best chance make great deal,@barackobama released debt plan yet totally lost ineffective desperate gop best chance make great deal,,0.4338
2011-07-28 00:00:00,@johnboehner worst thing possibly deal seem desperate make art deal,@johnboehner worst thing possibly deal seem desperate make art deal,,-0.7506
2011-07-28 00:00:00,@karlrove @crossroadsgps new ad criticizes obama excessive spending debt borrowing china bush thing,@karlrove @crossroadsgps new ad criticizes obama excessive spending debt borrowing china bush thing,,-0.5994
2011-07-28 00:00:00,interview yesterday newsmax obama totally lost boehner must fold,interview yesterday newsmax obama totally lost boehner must fold,,-0.3804
2011-07-28 00:00:00,please tweet questions answer trumpvlog,please tweet questions answer trumpvlog,,0.3182
2011-07-28 00:00:00,wife melania trump show tremendous success last night case missed see tonight @qvc pm et,wife melania trump show tremendous success last night case missed see tonight @qvc pm et,,0.3612
2011-07-29 00:00:00,appreciate kind words mike huckabee fine american,appreciate kind words mike huckabee fine american,,0.7845
2011-07-29 00:00:00,blue ribbon commission find agree future spending cuts bad idea,blue ribbon commission find agree future spending cuts bad idea,,-0.4939
2011-07-29 00:00:00,got mike leach new book swing sword great coach written great book definitely worth reading,got mike leach new book swing sword great coach written great book definitely worth reading,,0.9153
2011-07-29 00:00:00,never quit always hit back art comeback,never quit always hit back art comeback,,0.0
2011-07-29 00:00:00,obama fight fight next year loses watch fine details every deal art deal,obama fight fight next year loses watch fine details every deal art deal,,-0.6908
2011-07-29 00:00:00,taxes boehner reid plan important victory america,taxes boehner reid plan important victory america,,0.2023
2011-07-29 00:00:00,watched sean hannity last night great guy,watched sean hannity last night great guy,,0.6249
2011-07-30 00:00:00,ex presidential pollster pat cadell says voters sick parties failure,ex presidential pollster pat cadell says voters sick parties failure,,-0.5994
2011-07-30 00:00:00,need economic growth jobs blue ribbon panels study problem,need economic growth jobs blue ribbon panels study problem,,-0.0258
2011-08-01 00:00:00,best deal republicans could get,best deal republicans could get,,0.6369
2011-08-01 00:00:00,defense cuts deal america must remain strong,defense cuts deal america must remain strong,,0.3818
2011-08-01 00:00:00,disappointed gop dems giving obama power raise debt limit next year mistake,disappointed gop dems giving obama power raise debt limit next year mistake,,-0.6808
2011-08-02 00:00:00,learn debt deal worse gets,learn debt deal worse gets,,-0.6808
2011-08-02 00:00:00,questions desk answered today trumpvlog,questions desk answered today trumpvlog,,0.0
2011-08-02 00:00:00,republicans democrats created economic problems,republicans democrats created economic problems,,-0.1779
2011-08-02 00:00:00,taxes good thing dc debt deal,taxes good thing dc debt deal,,0.1027
2011-08-02 00:00:00,would approved deal trumpvlog,would approved deal trumpvlog,,0.4215
2011-08-03 00:00:00,believe america great proper leadership,believe america great proper leadership,,0.6249
2011-08-03 00:00:00,morning joe panel stealing many statements ideas better america without giving credit story life,morning joe panel stealing many statements ideas better america without giving credit story life,,-0.6149
2011-08-03 00:00:00,politicians washington one good negotiator,politicians washington one good negotiator,,0.4404
2011-08-03 00:00:00,republicans gave obama free pass white house get,republicans gave obama free pass white house get,,0.5106
2011-08-03 00:00:00,today trumpvlog answers tweets thoughts republican candidates,today trumpvlog answers tweets thoughts republican candidates,,0.0
2011-08-03 00:00:00,wake america china eating lunch,wake america china eating lunch,,0.0
2011-08-03 00:00:00,watch interview greta van susteren show record tonight fox news p hour,watch interview greta van susteren show record tonight fox news p hour,,0.0
2011-08-04 00:00:00,america debt officially became gdp @barackobama th birthday coincidence,america debt officially became gdp @barackobama th birthday coincidence,,-0.3612
2011-08-04 00:00:00,interview last night greta fox news,interview last night greta fox news,,0.0
2011-08-04 00:00:00,thanks giovanni coal fire pizza florida donating enough pizza feed police athletic league youngsters ny friday,thanks giovanni coal fire pizza florida donating enough pizza feed police athletic league youngsters ny friday,,0.128
2011-08-05 00:00:00,obama care already devastating impact economy,obama care already devastating impact economy,,-0.2732
2011-08-05 00:00:00,today trumpvlog answer questions uncertain economy,today trumpvlog answer questions uncertain economy,,-0.296
2011-08-08 00:00:00,hired listen apprentice andy launch radio show @americanowradio tomorrow pm et,hired listen apprentice andy launch radio show @americanowradio tomorrow pm et,,0.0
2011-08-08 00:00:00,p downgrade direct result @barackobama increased reckless budget spending obama care owns,p downgrade direct result @barackobama increased reckless budget spending obama care owns,,0.3818
2011-08-09 00:00:00,interview greta last night fox news nation become talk action,interview greta last night fox news nation become talk action,,0.0
2011-08-09 00:00:00,interview yesterday p downgrade wolf blitzer cnn,interview yesterday p downgrade wolf blitzer cnn,,0.0
2011-08-10 00:00:00,congress get back washington @barackobama want interrupt vacation martha vineyard,congress get back washington @barackobama want interrupt vacation martha vineyard,,-0.2732
2011-08-10 00:00:00,fed continues flood market us dollars wrong move,fed continues flood market us dollars wrong move,,-0.4767
2011-08-10 00:00:00,oil starting rise despite horrible times opec continues rip us worth new leadership needed,oil starting rise despite horrible times opec continues rip us worth new leadership needed,,0.5789
2011-08-11 00:00:00,cnbc morning talking market america financial future,cnbc morning talking market america financial future,,0.0
2011-08-11 00:00:00,interview yesterday apprentice andy @americanowradio,interview yesterday apprentice andy @americanowradio,,0.0
2011-08-11 00:00:00,looking forward gop debate outcome ames straw poll must get real leader,looking forward gop debate outcome ames straw poll must get real leader,,0.0
2011-08-11 00:00:00,mitt romney defend record jobs romneycare tonight debate,mitt romney defend record jobs romneycare tonight debate,,0.0
2011-08-12 00:00:00,easy see americans sick career politicians parties,easy see americans sick career politicians parties,,0.3182
2011-08-12 00:00:00,obama understanding create jobs opportunity believes government,obama understanding create jobs opportunity believes government,,0.5994
2011-08-13 00:00:00,economic growth save social security medicare america,economic growth save social security medicare america,,0.802
2011-08-13 00:00:00,mike huckebee great guy said president appoint treasury secretary china opec would happy,mike huckebee great guy said president appoint treasury secretary china opec would happy,,0.8625
2011-08-13 00:00:00,ron paul right wasting trillions dollars iraq afghanistan,ron paul right wasting trillions dollars iraq afghanistan,,-0.4019
2011-08-15 00:00:00,@barackobama played golf yesterday heads day vacation martha vineyard nice work ethic,@barackobama played golf yesterday heads day vacation martha vineyard nice work ethic,,0.6369
2011-08-15 00:00:00,china threat america friend,china threat america friend,,-0.0516
2011-08-15 00:00:00,good example country wastes money trumpvlog,good example country wastes money trumpvlog,,0.4404
2011-08-15 00:00:00,reporters say trump bump tell cnbc buying stocks market goes,reporters say trump bump tell cnbc buying stocks market goes,,0.0
2011-08-15 00:00:00,thoughts republican party today trumpvlog,thoughts republican party today trumpvlog,,0.4019
2011-08-15 00:00:00,unemployment plaguing black hispanic youths troubling,unemployment plaguing black hispanic youths troubling,,-0.7506
2011-08-16 00:00:00,amazing obama speaks market goes trump tells cnbc buying stock market goes way,amazing obama speaks market goes trump tells cnbc buying stock market goes way,,0.5859
2011-08-16 00:00:00,china owes us money trumpvlog,china owes us money trumpvlog,,0.0
2011-08-17 00:00:00,@barackobama record low gallup approval rating high,@barackobama record low gallup approval rating high,,0.25
2011-08-17 00:00:00,interview @gretawire fox news missed obama constantly vacation,interview @gretawire fox news missed obama constantly vacation,,-0.296
2011-08-17 00:00:00,interview morning good morning america george stephanopoulos,interview morning good morning america george stephanopoulos,,0.4404
2011-08-17 00:00:00,ron paul right says wasting lives money iraq afghanistan,ron paul right says wasting lives money iraq afghanistan,,-0.4019
2011-08-18 00:00:00,@macmiller enjoy today trumpvlog,@macmiller enjoy today trumpvlog,,0.4939
2011-08-18 00:00:00,insurgents iraq show still mount horrifying attacks us wastes trillions,insurgents iraq show still mount horrifying attacks us wastes trillions,,-0.765
2011-08-18 00:00:00,karl rove lost gop houses congress white house gave us obama,karl rove lost gop houses congress white house gave us obama,,-0.3182
