source,created_at,is_retweet,text,clean_text,clean_text_with_stopwords
other,Mon Dec 31 02:34:38 +0000 2012,False,Hillary Doubters Shamed on Twitter http://t.co/XzDx9Qf0. Now what about tweeters wishing for Bush 41's demise while he was in ICU?,hillary doubters shamed twitter tweeters wishing bush demise icu,hillary doubters shamed on twitter now what about tweeters wishing for bush s demise while he was in icu
other,Mon Dec 31 00:44:19 +0000 2012,False,Allowing toddlers to wear Philadelphia Eagles outfits when you live in NY Giants country may be child endangerment. worst.season.ever,allowing toddlers wear philadelphia eagles outfits live ny giants country may child endangerment worst season ever,allowing toddlers to wear philadelphia eagles outfits when you live in ny giants country may be child endangerment worst season ever
other,Mon Dec 31 00:38:35 +0000 2012,False,"Andy Reid out as Eagles Coach - was beginning to think he has compromising pictures of the owner. Good Luck, Andy! http://t.co/cUzfwwWH",andy reid eagles coach beginning think compromising pictures owner good luck andy,andy reid out as eagles coach was beginning to think he has compromising pictures of the owner good luck andy
other,Sat Dec 29 21:16:42 +0000 2012,False,"Beloved ""41"": Former POTUS George H. W. Bush conditioned improved. http://t.co/hNISaExQ #Prayersanswered",beloved former potus george h w bush conditioned improved prayersanswered,beloved former potus george h w bush conditioned improved prayersanswered
other,Sat Dec 29 21:08:19 +0000 2012,False,"winter parent (him) = snowsuits/hats/gloves/scarves/layers/ socks/sleds/skates/hockey gear 
summer parent (me) = swimsuit/sunblock/towel",winter parent snowsuits hats gloves scarves layers socks sleds skates hockey gear summer parent swimsuit sunblock towel,winter parent him snowsuits hats gloves scarves layers socks sleds skates hockey gear summer parent me swimsuit sunblock towel
other,Sat Dec 29 21:03:19 +0000 2012,False,"pays to be the self-designated ""summer parent""...husband, 4 kids &amp; 2 dogs look cold out there.",pays self designated summer parent husband kids dogs look cold,pays to be the self designated summer parent husband kids dogs look cold out there
other,Sat Dec 29 21:01:27 +0000 2012,False,"HI Sen: Abercrombie passes up Colleen Hanabusa http://t.co/L6hgbMVq If GOPer did this, it would be called ""anti-woman"" &amp; ""anti-Asian""",hi sen abercrombie passes colleen hanabusa goper would called anti woman anti asian,hi sen abercrombie passes up colleen hanabusa if goper did this it would be called anti woman anti asian
other,Sat Dec 29 03:03:37 +0000 2012,False,Why do feminists ignore THIS? So focused on who pays for their birth control; do little to protect their sisters abroad http://t.co/4gbIWHcu,feminists ignore focused pays birth control little protect sisters abroad,why do feminists ignore this so focused on who pays for their birth control do little to protect their sisters abroad
other,Thu Dec 06 15:25:38 +0000 2012,False,"""@barneykeller: Sen. Jim DeMint to Head Heritage Foundation - http://t.co/7Hw7ECCQ http://t.co/0hYjC4xl via @WSJ"" that's NEWS",@barneykeller sen jim demint head heritage foundation via @wsj news,@barneykeller sen jim demint to head heritage foundation via @wsj that s news
other,Thu Dec 06 15:23:43 +0000 2012,False,@GovChristie &amp; I had nice chat exiting acela. Get every penny from Congress today for our beloved NJ post-Sandy. They fund nonsensespend,@govchristie nice chat exiting acela get every penny congress today beloved nj post sandy fund nonsensespend,@govchristie i had nice chat exiting acela get every penny from congress today for our beloved nj post sandy they fund nonsensespend
other,Tue Dec 04 11:50:04 +0000 2012,False,To the man playing on his iPhone throughout eulogy at funeral yesterday: I hope they mention that in YOUR eulogy #tasteless,man playing iphone throughout eulogy funeral yesterday hope mention eulogy tasteless,to the man playing on his iphone throughout eulogy at funeral yesterday i hope they mention that in your eulogy tasteless
other,Tue Dec 04 11:47:56 +0000 2012,False,"@FreedomWorks to be major voice in 2013...others can obsess about 2016, but #fiscalcliff #Obamacare #freedom need a dose of 2010 magic.",@freedomworks major voice others obsess fiscalcliff obamacare freedom need dose magic,@freedomworks to be major voice in others can obsess about but fiscalcliff obamacare freedom need a dose of magic
other,Tue Dec 04 11:44:07 +0000 2012,False,"@Hannity must see:
http://t.co/EbCpuum2",@hannity must see,@hannity must see
other,Tue Dec 04 11:42:11 +0000 2012,False,"NYC's Stage Deli Closes http://t.co/Z9GaGwwp Must everything be panera, chipotle, subway, quiznos?",nyc stage deli closes must everything panera chipotle subway quiznos,nyc s stage deli closes must everything be panera chipotle subway quiznos
other,Tue Nov 27 22:52:32 +0000 2012,False,"Senator Dole is a true patriot &amp; leader. God bless him &amp; his wife.  Thank you, Democratic friends @PaulBegala @jheil for joining in prayer.",senator dole true patriot leader god bless wife thank democratic friends @paulbegala @jheil joining prayer,senator dole is a true patriot leader god bless him his wife thank you democratic friends @paulbegala @jheil for joining in prayer
other,Tue Nov 27 22:50:23 +0000 2012,False,How is THAT diversity? Justice Ginsburg wants all-female Supreme CT: http://t.co/X53OUFDn,diversity justice ginsburg wants female supreme ct,how is that diversity justice ginsburg wants all female supreme ct
other,Tue Nov 27 15:36:40 +0000 2012,False,"Every time I hear a politician say ""I don't need to an honor a pledge from 20 years ago"", so grateful I am not married to them!",every time hear politician say need honor pledge years ago grateful married,every time i hear a politician say i don t need to an honor a pledge from years ago so grateful i am not married to them
other,Tue Nov 27 15:32:38 +0000 2012,False,"Grover, one of WDC's most selfless guys, is not the issue! http://t.co/BdwpmgB1",grover one wdc selfless guys issue,grover one of wdc s most selfless guys is not the issue
other,Mon Nov 26 12:21:48 +0000 2012,False,"@cnnstartingpoint with @Soledad_OBrien in a few minutes, until 9am.",@cnnstartingpoint @soledad obrien minutes,@cnnstartingpoint with @soledad obrien in a few minutes until am
other,Thu Nov 08 12:56:57 +0000 2012,False,#Election2012 JessejacksonJr: newly reelected and in plea talks with feds https://t.co/nakAIDYR #thecongressyoudeserve,election jessejacksonjr newly reelected plea talks feds thecongressyoudeserve,election jessejacksonjr newly reelected and in plea talks with feds thecongressyoudeserve
other,Thu Nov 08 12:55:00 +0000 2012,False,"On @PiersTonight: Left tries to say ""women's health"" instead of ""abortion"" then where's heart disease, cancer, obesity? #tellthetruth",@pierstonight left tries say women health instead abortion heart disease cancer obesity tellthetruth,on @pierstonight left tries to say women s health instead of abortion then where s heart disease cancer obesity tellthetruth
other,Thu Nov 08 12:51:34 +0000 2012,False,"#Election2012: in Sep, we warned conservatives to not blame polls bc u don't like the result. Adjust to polls; don't attack them",election sep warned conservatives blame polls bc u like result adjust polls attack,election in sep we warned conservatives to not blame polls bc u don t like the result adjust to polls don t attack them
other,Thu Nov 08 12:49:50 +0000 2012,False,#Election2012 pro pollsters got it right.amateurs relying on polls to form thoughts and spin did not.,election pro pollsters got right amateurs relying polls form thoughts spin,election pro pollsters got it right amateurs relying on polls to form thoughts and spin did not
other,Wed Nov 07 11:52:52 +0000 2012,False,#elections Congrats to true leaders and our clients@Mikepence @MicheleBachmann @steveking. The Left swung hard and whiffed.,elections congrats true leaders clients@mikepence @michelebachmann @steveking left swung hard whiffed,elections congrats to true leaders and our clients@mikepence @michelebachmann @steveking the left swung hard and whiffed
other,Tue Nov 06 21:36:28 +0000 2012,False,3 and 4 year old daughters joined me in booth. Pollworker: how cute. Do u know why u r here? 4 year old: because obama takes our money,year old daughters joined booth pollworker cute u know u r year old obama takes money,and year old daughters joined me in booth pollworker how cute do u know why u r here year old because obama takes our money
other,Tue Nov 06 21:32:25 +0000 2012,False,Non-political reality check: departing soldier dad hugging crying kids as he says goodbye. #tearjerker,non political reality check departing soldier dad hugging crying kids says goodbye tearjerker,non political reality check departing soldier dad hugging crying kids as he says goodbye tearjerker
other,Mon Nov 05 04:03:36 +0000 2012,False,"Goeas nails it - diff b/t public&amp;private pollsters.Only 1 punished for bad call The rest keep cable shows&amp; ""news""papers http://t.co/q7GC5Djj",goeas nails diff b public private pollsters punished bad call rest keep cable shows news papers,goeas nails it diff b t public private pollsters only punished for bad call the rest keep cable shows news papers
other,Mon Nov 05 03:58:13 +0000 2012,False,Nice profile of former boss &amp; Rom pollster Neil Newhouse http://t.co/q7GC5Djj. He's at HQ Boston. Hope he cast absentee in swing state VA,nice profile former boss rom pollster neil newhouse hq boston hope cast absentee swing state va,nice profile of former boss rom pollster neil newhouse he s at hq boston hope he cast absentee in swing state va
other,Tue Oct 30 01:39:18 +0000 2012,False,#ChrisChristie such a great gov. He seemed a little too smitten with #POTUS hurricane call today though. Watch presser,chrischristie great gov seemed little smitten potus hurricane call today though watch presser,chrischristie such a great gov he seemed a little too smitten with potus hurricane call today though watch presser
other,Tue Oct 30 01:37:50 +0000 2012,False,#lovemyblackberry still working tho power outage while husband's 50 IPhones not connecting,lovemyblackberry still working tho power outage husband iphones connecting,lovemyblackberry still working tho power outage while husband s iphones not connecting
other,Tue Oct 30 01:33:10 +0000 2012,False,SouthJersey home to gritty folks who help each other. We'll weather #Sandy,southjersey home gritty folks help weather sandy,southjersey home to gritty folks who help each other we ll weather sandy
other,Mon Oct 29 16:44:06 +0000 2012,False,@NBCPhiladelphia http://t.co/N4LLeqrA Our newly redone #Ventnor shorehouse in danger of becoming float/boat. say a lil' prayer for Jersey,@nbcphiladelphia newly redone ventnor shorehouse danger becoming float boat say lil prayer jersey,@nbcphiladelphia our newly redone ventnor shorehouse in danger of becoming float boat say a lil prayer for jersey
other,Mon Oct 29 16:39:59 +0000 2012,False,"#NJSANDY 
«@ReaganGomez «@CNNkimsegal NJ SANDY: So bad so soon, the porch of my pal in Ventnor, NJ #SandyChat http://t.co/N4NMPfu0 …",njsandy @reagangomez @cnnkimsegal nj sandy bad soon porch pal ventnor nj sandychat,njsandy @reagangomez @cnnkimsegal nj sandy so bad so soon the porch of my pal in ventnor nj sandychat
other,Fri Oct 19 03:46:01 +0000 2012,False,#2012 Candidate very funny tonight at Al Smith dinner http://t.co/F9DjQygy,candidate funny tonight al smith dinner,candidate very funny tonight at al smith dinner
other,Wed Oct 17 02:40:28 +0000 2012,False,#debate obama finally mentions 47 percent. too bad that's now his standing with women,debate obama finally mentions percent bad standing women,debate obama finally mentions percent too bad that s now his standing with women
other,Wed Oct 17 02:38:32 +0000 2012,False,"good question: what is biggeat misperception of you as man &amp; candidate? will other barry answer ""my greatness and brilliance is underrated""",good question biggeat misperception man candidate barry answer greatness brilliance underrated,good question what is biggeat misperception of you as man candidate will other barry answer my greatness and brilliance is underrated
other,Wed Oct 17 01:47:08 +0000 2012,False,#debate; why does obama mention his YOUNG DAUGHTERS when he talks about contraception? ick.,debate obama mention young daughters talks contraception ick,debate why does obama mention his young daughters when he talks about contraception ick
other,Mon Oct 15 17:48:30 +0000 2012,False,"Mindless poll: Obama is preferred as babysitter! http://t.co/qTZWQAai I have 4 children under age of 8 and would ""choose"" any of these pols",mindless poll obama preferred babysitter children age would choose pols,mindless poll obama is preferred as babysitter i have children under age of and would choose any of these pols
other,Sat Oct 13 18:04:58 +0000 2012,False,Check out Pat Caddell and me on @Huckabee this weekend. Love that gov!,check pat caddell @huckabee weekend love gov,check out pat caddell and me on @huckabee this weekend love that gov
other,Fri Oct 12 03:35:32 +0000 2012,False,@Yanks/Os game. 12th inning. How many of these suits will call out from work tomorrow? #ALDS,@yanks os game th inning many suits call work tomorrow alds,@yanks os game th inning how many of these suits will call out from work tomorrow alds
other,Fri Oct 12 02:35:52 +0000 2012,False,@andreamsaul @albertemartinez #debates #VPdebate no - Biden used to looking at man in the mirror,@andreamsaul @albertemartinez debates vpdebate biden used looking man mirror,@andreamsaul @albertemartinez debates vpdebate no biden used to looking at man in the mirror
other,Fri Oct 12 02:29:09 +0000 2012,False,#debates Chicks think debt is a four-letter word. Big hit for #PaulRyan,debates chicks think debt four letter word big hit paulryan,debates chicks think debt is a four letter word big hit for paulryan
other,Fri Oct 12 02:27:24 +0000 2012,False,#BidenUnhinged he's 1 of those Mass-less Catholics who jog and brunch on Sundays.,bidenunhinged mass less catholics jog brunch sundays,bidenunhinged he s of those mass less catholics who jog and brunch on sundays
other,Fri Oct 12 02:24:04 +0000 2012,False,"""@jheil: Biden on abortion: very strong."" True, if you are pro-abortion. NYT and Q pollsters admitted on panel tonight ab not in top5 issues",@jheil biden abortion strong true pro abortion nyt q pollsters admitted panel tonight ab top issues,@jheil biden on abortion very strong true if you are pro abortion nyt and q pollsters admitted on panel tonight ab not in top issues
other,Fri Oct 12 02:15:34 +0000 2012,False,#BidenUnhinged. Lose the Joker smile. Chicks hate snark,bidenunhinged lose joker smile chicks hate snark,bidenunhinged lose the joker smile chicks hate snark
other,Fri Oct 12 01:28:21 +0000 2012,False,@NYYankees playoff game bc cannot suffer #lyinbiden. Go VP Paul Tyan!,@nyyankees playoff game bc cannot suffer lyinbiden go vp paul tyan,@nyyankees playoff game bc cannot suffer lyinbiden go vp paul tyan
other,Thu Oct 11 01:31:44 +0000 2012,False,"No one ever says ""men's issues"" so why ""women's issues""? Stop pigeonholing women into biology; we can do the math, too",one ever says men issues women issues stop pigeonholing women biology math,no one ever says men s issues so why women s issues stop pigeonholing women into biology we can do the math too
other,Thu Oct 11 01:28:44 +0000 2012,False,#Obama tries to resuscitate #waronwomen. not smart; ALL issues are women's issues; women sick of abortion talk,obama tries resuscitate waronwomen smart issues women issues women sick abortion talk,obama tries to resuscitate waronwomen not smart all issues are women s issues women sick of abortion talk
other,Thu Oct 11 01:19:25 +0000 2012,False,"#Obama #pollster: ""Polls Don't Matter"" http://t.co/6Ozrffew #whatadifferenceaweekmakes",obama pollster polls matter whatadifferenceaweekmakes,obama pollster polls don t matter whatadifferenceaweekmakes
other,Wed Oct 10 23:54:38 +0000 2012,False,On @AC360 tonight with #Obama2012 Jen Psaki. They can't decide if it's Mitt the Extremist (Psaki) or Mitt the Moderate (#BillClinton).tictoc,@ac tonight obama jen psaki decide mitt extremist psaki mitt moderate billclinton tictoc,on @ac tonight with obama jen psaki they can t decide if it s mitt the extremist psaki or mitt the moderate billclinton tictoc
other,Mon Oct 08 16:35:24 +0000 2012,False,Our New Poll for Jobvite - with great news for TWITTER http://t.co/XAYVfKhl,new poll jobvite great news twitter,our new poll for jobvite with great news for twitter
other,Mon Oct 08 12:00:02 +0000 2012,False,@StartingPtCNN having great convos on set today.,@startingptcnn great convos set today,@startingptcnn having great convos on set today
other,Sat Oct 06 19:03:00 +0000 2012,False,#nyerfest just finished panel on women's vote in #nyc. hardly a swing state audience but surprised some coolness toward #hillary2016,nyerfest finished panel women vote nyc hardly swing state audience surprised coolness toward hillary,nyerfest just finished panel on women s vote in nyc hardly a swing state audience but surprised some coolness toward hillary
other,Thu Oct 04 03:11:47 +0000 2012,False,"@Politico can rereun last week's headline, ""In the End, It's Mitt"" but with a very different story... #debate",@politico rereun last week headline end mitt different story debate,@politico can rereun last week s headline in the end it s mitt but with a very different story debate
other,Thu Oct 04 02:54:38 +0000 2012,False,Somewhere #BillCinton is throwing back a soy smoothie and chuckling #BigFairytale,somewhere billcinton throwing back soy smoothie chuckling bigfairytale,somewhere billcinton is throwing back a soy smoothie and chuckling bigfairytale
other,Thu Oct 04 02:52:48 +0000 2012,False,"@BillMaher: No, Obama does not need a teleprompter; he needs #BillCinton to prop him up again #toomanyuhs",@billmaher obama need teleprompter needs billcinton prop toomanyuhs,@billmaher no obama does not need a teleprompter he needs billcinton to prop him up again toomanyuhs
other,Thu Oct 04 02:26:09 +0000 2012,False,Obamas sure to not forget their 20th anniversary. One of the worst nights of his career. #sleepy,obamas sure forget th anniversary one worst nights career sleepy,obamas sure to not forget their th anniversary one of the worst nights of his career sleepy
other,Thu Oct 04 02:24:46 +0000 2012,False,#debate Romney tells POTUS 90 billion in green jobs could have hired 2 million teachers. yowsa,debate romney tells potus billion green jobs could hired million teachers yowsa,debate romney tells potus billion in green jobs could have hired million teachers yowsa
other,Thu Oct 04 02:13:01 +0000 2012,False,"#debates if #obama gets 1million votes for every ""uh...uh"" he wins! Uh...",debates obama gets million votes every uh uh wins uh,debates if obama gets million votes for every uh uh he wins uh
other,Thu Oct 04 02:11:41 +0000 2012,False,#debates2012 not even close. Romney killed it. Voters can no longer complain about lack of policy.#Can'tAfford4More,debates even close romney killed voters longer complain lack policy tafford,debates not even close romney killed it voters can no longer complain about lack of policy can tafford more
other,Mon Oct 01 03:45:50 +0000 2012,False,E-A-G-L-E-S!,e g l e,e a g l e s
other,Fri Sep 07 23:19:45 +0000 2012,False,#jobsreport the only new jobs obama has created is for fact checkers,jobsreport new jobs obama created fact checkers,jobsreport the only new jobs obama has created is for fact checkers
other,Thu Sep 06 03:20:20 +0000 2012,False,"#BillClinton biggest applause line would be ""Just one last thing..."" we're close to 50 minutes",billclinton biggest applause line would one last thing close minutes,billclinton biggest applause line would be just one last thing we re close to minutes
other,Thu Sep 06 03:16:41 +0000 2012,False,#DNC2012 must cancel stadium for lack of attendance http://t.co/tpfSAZl9 only in germany could POTUS get 100K+ again...,dnc must cancel stadium lack attendance germany could potus get k,dnc must cancel stadium for lack of attendance only in germany could potus get k again
other,Thu Sep 06 03:08:36 +0000 2012,False,#DNC2012 @BillClinton that reminds me..we've seen you lie at a podium before,dnc @billclinton reminds seen lie podium,dnc @billclinton that reminds me we ve seen you lie at a podium before
other,Thu Sep 06 03:07:52 +0000 2012,False,"#DNC2012 @BillClinton even mentioning Obama once in awhile in his Sally Field-like ""you love me, you REALLY love me"" soliloquy",dnc @billclinton even mentioning obama awhile sally field like love really love soliloquy,dnc @billclinton even mentioning obama once in awhile in his sally field like you love me you really love me soliloquy
other,Thu Sep 06 03:05:40 +0000 2012,False,#DNC2012 BillClinton starting to resemble a WJC 96 minute SOTU or that not-so-hot 1988 keynote.,dnc billclinton starting resemble wjc minute sotu hot keynote,dnc billclinton starting to resemble a wjc minute sotu or that not so hot keynote
other,Wed Sep 05 01:13:47 +0000 2012,False,"#DNC2012 Sebelius sounds like science teacher in wonder years ""That's what change looks like""",dnc sebelius sounds like science teacher wonder years change looks like,dnc sebelius sounds like science teacher in wonder years that s what change looks like
other,Wed Sep 05 01:12:46 +0000 2012,False,#DNC2012 Strickland has nerve to shred and rip Romney and then quote Matthew. No wonder Ohio showed him the door,dnc strickland nerve shred rip romney quote matthew wonder ohio showed door,dnc strickland has nerve to shred and rip romney and then quote matthew no wonder ohio showed him the door
other,Thu Aug 30 13:31:35 +0000 2012,False,#FLdelegation@chrischristie rocks the house,fldelegation@chrischristie rocks house,fldelegation@chrischristie rocks the house
other,Sat Aug 11 12:37:09 +0000 2012,False,#RomneyRyan initials RR...prophetic for how they should run campaign and govern.,romneyryan initials rr prophetic run campaign govern,romneyryan initials rr prophetic for how they should run campaign and govern
other,Sat Aug 11 12:34:37 +0000 2012,False,#PaulRyan an excellent choice. #JackKemp disciples unite.,paulryan excellent choice jackkemp disciples unite,paulryan an excellent choice jackkemp disciples unite
other,Wed Aug 01 01:45:15 +0000 2012,False,Cruz-ing to Victory! Way to go ted. Also a rebuke to staff infection Dewhurst spent $$$$$ on Consultants  http://t.co/ee7WJCBc,cruz ing victory way go ted also rebuke staff infection dewhurst spent consultants,cruz ing to victory way to go ted also a rebuke to staff infection dewhurst spent on consultants
other,Thu Jul 19 02:37:42 +0000 2012,False,CBSNYT breaking bad for barack 39% say their $ position worse if Obama reelected 55% disapprove his $ handling  http://t.co/Nntl0buu,cbsnyt breaking bad barack say position worse obama reelected disapprove handling,cbsnyt breaking bad for barack say their position worse if obama reelected disapprove his handling
other,Thu Jul 19 02:25:43 +0000 2012,False,@CBSpoll 64% say Obama hurts economy 73%: Romney wealth makes no difference to them http://t.co/Nntl0buu,@cbspoll say obama hurts economy romney wealth makes difference,@cbspoll say obama hurts economy romney wealth makes no difference to them
other,Wed Jul 11 15:55:01 +0000 2012,False,"If they're going to boo anyway, Romney should have just said, ""Repeal Obama"" http://t.co/w7NJ3ggc",going boo anyway romney said repeal obama,if they re going to boo anyway romney should have just said repeal obama
other,Wed Jul 11 15:53:11 +0000 2012,False,"Marriage gap, again: GOP cannot wait for single to get old and single to get married to find voters! http://t.co/Wh8I4oy5",marriage gap gop cannot wait single get old single get married find voters,marriage gap again gop cannot wait for single to get old and single to get married to find voters
other,Tue Jul 03 15:02:02 +0000 2012,False,@EvaLongoria: no woman should vote Romney. ha no smart woman would marry tony parker http://t.co/NBWVW3jF,@evalongoria woman vote romney ha smart woman would marry tony parker,@evalongoria no woman should vote romney ha no smart woman would marry tony parker
other,Mon Jul 02 02:45:37 +0000 2012,False,(Grand Old) Party like its 2009 ... worst part of obamacare is obama ... repeal and replace indeed,grand old party like worst part obamacare obama repeal replace indeed,grand old party like its worst part of obamacare is obama repeal and replace indeed
other,Mon Jul 02 02:38:36 +0000 2012,False,abortion queen nailed for piggish behavior  http://t.co/sMCm54E0,abortion queen nailed piggish behavior,abortion queen nailed for piggish behavior
other,Thu Jun 28 14:17:15 +0000 2012,False,#Obamacare decision: Dems rush to erase the talking points attacking #USSC as right-wing partisans,obamacare decision dems rush erase talking points attacking ussc right wing partisans,obamacare decision dems rush to erase the talking points attacking ussc as right wing partisans
other,Mon Jun 25 18:15:19 +0000 2012,False,#SCOTUS American Tradition Partnership v. Bullock uphold Citizen's United. @JusticeAlito's gentleman's reply to rude POTUS SOTU rebuff,scotus american tradition partnership v bullock uphold citizen united @justicealito gentleman reply rude potus sotu rebuff,scotus american tradition partnership v bullock uphold citizen s united @justicealito s gentleman s reply to rude potus sotu rebuff
other,Thu Jun 21 14:37:48 +0000 2012,False,#SCOTUS unraveling of public unions continues http://t.co/mSKj0Pli,scotus unraveling public unions continues,scotus unraveling of public unions continues
other,Tue Jun 19 01:20:39 +0000 2012,False,"Rogers Clemens acquitted http://t.co/2mMC3RAO To use baseball term, Dept of Justice is like 0-for-ALOT lately",rogers clemens acquitted use baseball term dept justice like alot lately,rogers clemens acquitted to use baseball term dept of justice is like for alot lately
other,Mon Jun 18 03:22:26 +0000 2012,False,Reason #2 to like @crocs http://t.co/1L1hSqVj Reason #1 the founder is a 'winger,reason like @crocs reason founder winger,reason to like @crocs reason the founder is a winger
other,Mon Jun 18 03:18:52 +0000 2012,False,Sorry @Nationals Fans. @NYY Sweep get the best of 'em.,sorry @nationals fans @nyy sweep get best em,sorry @nationals fans @nyy sweep get the best of em
other,Mon Jun 18 03:17:10 +0000 2012,False,NYT on @Mitt2012 Veepstakes http://t.co/tcC2anS1. My advice and bet is same: a safe pick is a sane pick; expand competence,nyt @mitt veepstakes advice bet safe pick sane pick expand competence,nyt on @mitt veepstakes my advice and bet is same a safe pick is a sane pick expand competence
other,Mon Jun 04 02:40:49 +0000 2012,False,"@RichardDawson thanks for memories Match Game &amp; Family Feud. Fave FF gaffe: Q: ""In what month does a woman look pregnant? A: ""September""",@richarddawson thanks memories match game family feud fave ff gaffe q month woman look pregnant september,@richarddawson thanks for memories match game family feud fave ff gaffe q in what month does a woman look pregnant a september
other,Thu May 31 03:31:25 +0000 2012,False,@NJDevils lose Game 1 of Stanley Cup in OT but @martybrodeur makes everyone over 40 look great. #bigcrush,@njdevils lose game stanley cup ot @martybrodeur makes everyone look great bigcrush,@njdevils lose game of stanley cup in ot but @martybrodeur makes everyone over look great bigcrush
other,Thu May 31 02:58:50 +0000 2012,False,All time fave @LesMiserables movie adaptation in theaters before Christmas http://t.co/QvtONySK,time fave @lesmiserables movie adaptation theaters christmas,all time fave @lesmiserables movie adaptation in theaters before christmas
other,Thu May 31 02:56:11 +0000 2012,False,"How Not to Handle a Scandal: Cherokees Say (Again) Eliz Warren ""not one of us"" http://t.co/DI5XSN5S",handle scandal cherokees say eliz warren one us,how not to handle a scandal cherokees say again eliz warren not one of us
other,Thu May 31 02:20:53 +0000 2012,False,"@MayorBloomberg bans big soda No wonder he goes to Europe. you can't drink, smoke, eat fatty food &amp; salt in @NYC #silly http://t.co/n7IrU2Hl",@mayorbloomberg bans big soda wonder goes europe drink smoke eat fatty food salt @nyc silly,@mayorbloomberg bans big soda no wonder he goes to europe you can t drink smoke eat fatty food salt in @nyc silly
other,Mon May 28 22:22:59 +0000 2012,False,"@RobertGibbs @FacetheNation ""There's gonna be a choice in this election"" No. This election is a referendum on failures of your former boss",@robertgibbs @facethenation gonna choice election election referendum failures former boss,@robertgibbs @facethenation there s gonna be a choice in this election no this election is a referendum on failures of your former boss
other,Mon May 28 22:18:56 +0000 2012,False,"God Bless the troops, brave and humble beyond compare #USA",god bless troops brave humble beyond compare usa,god bless the troops brave and humble beyond compare usa
other,Mon May 28 22:17:41 +0000 2012,False,@ChrisHayes “uncomfortable” calling fallen soldiers “heroes” can't walk  mile in their combat boots,@chrishayes uncomfortable calling fallen soldiers heroes walk mile combat boots,@chrishayes uncomfortable calling fallen soldiers heroes can t walk mile in their combat boots
other,Wed May 23 03:20:08 +0000 2012,False,"Obama loses 40% of voters in KY to ""uncommitted"" http://t.co/gld05IO5",obama loses voters ky uncommitted,obama loses of voters in ky to uncommitted
other,Wed May 23 02:57:03 +0000 2012,False,"Man's Best Friend, the inventor of the remote control for TVs, dies at 96. http://t.co/Y5hxNV5x",man best friend inventor remote control tvs dies,man s best friend the inventor of the remote control for tvs dies at
other,Sun May 20 20:59:43 +0000 2012,False,@nyyankees no need to swing at first pitch. dinner will wait,@nyyankees need swing first pitch dinner wait,@nyyankees no need to swing at first pitch dinner will wait
other,Sat May 19 20:22:56 +0000 2012,False,@Susanamartinez gov of NM VERY IMPRESSIVE at a small dinner other night. Keep both eyes on this lady.,@susanamartinez gov nm impressive small dinner night keep eyes lady,@susanamartinez gov of nm very impressive at a small dinner other night keep both eyes on this lady
other,Sat May 19 20:19:06 +0000 2012,False,#ReasonsYoureSingle because it's all about you,reasonsyouresingle,reasonsyouresingle because it s all about you
other,Sat May 19 20:16:47 +0000 2012,False,@GeorgetownU under more fire for abortion advocate @KathleenSebelius commencement invite.  http://t.co/vxeVTpLB,@georgetownu fire abortion advocate @kathleensebelius commencement invite,@georgetownu under more fire for abortion advocate @kathleensebelius commencement invite
other,Sat May 19 02:45:23 +0000 2012,False,"@politicoroger http://t.co/Cx78aScs GOOD polls nailed rise of Mourdock, Fischer. If i cld predict future i'd give u powerball, not POTUS, #s",@politicoroger good polls nailed rise mourdock fischer cld predict future give u powerball potus,@politicoroger good polls nailed rise of mourdock fischer if i cld predict future i d give u powerball not potus s
other,Sat May 19 02:42:51 +0000 2012,False,@PiersMorganCNN last night boldly exposed @POTUS hypocrisy for decrying SuperPACs &amp; then relying on them,@piersmorgancnn last night boldly exposed @potus hypocrisy decrying superpacs relying,@piersmorgancnn last night boldly exposed @potus hypocrisy for decrying superpacs then relying on them
other,Sat May 19 02:41:32 +0000 2012,False,@politicoroger great read http://t.co/Cx78aScs weighting is bane of bad polling. unnecessary if u let poll breathe in field a few days,@politicoroger great read weighting bane bad polling unnecessary u let poll breathe field days,@politicoroger great read weighting is bane of bad polling unnecessary if u let poll breathe in field a few days
other,Sat May 19 02:36:53 +0000 2012,False,@DonnaSummer #LastDance the best final song at wedding reception ever,@donnasummer lastdance best final song wedding reception ever,@donnasummer lastdance the best final song at wedding reception ever
other,Sat May 19 02:35:30 +0000 2012,False,@DonnaSummer u were the queen. Crazy teen girls with our curling iron mics belting #Ontheradio &amp; #enoughisenough. #God bless RIP,@donnasummer u queen crazy teen girls curling iron mics belting ontheradio enoughisenough god bless rip,@donnasummer u were the queen crazy teen girls with our curling iron mics belting ontheradio enoughisenough god bless rip
other,Sat May 19 02:32:40 +0000 2012,False,"@JustinVerlander is amazing. Third no hitter imminent, alas not tonight.",@justinverlander amazing third hitter imminent alas tonight,@justinverlander is amazing third no hitter imminent alas not tonight
other,Tue May 15 17:21:56 +0000 2012,False,PLEASE make sure @DWSTweets gets a second term as head of @DNC: http://t.co/M4P3ByJ4,please make sure @dwstweets gets second term head @dnc,please make sure @dwstweets gets a second term as head of @dnc
other,Tue May 15 17:18:06 +0000 2012,False,"O Dear! #TheAmateur book alleges @CarolineKennedy describes comparisons between @FLOTUS &amp; @JackieO ""odious"" http://t.co/8LT6C3Y6",dear theamateur book alleges @carolinekennedy describes comparisons @flotus @jackieo odious,o dear theamateur book alleges @carolinekennedy describes comparisons between @flotus @jackieo odious
