source,text,created_at,is_retweet,clean_text,clean_text_with_stopwords
other,ASU football coach Bruce Snyder passed away yesterday - he will be missed.,Wed Apr 15 20:38:35 +0000 2009,False,asu football coach bruce snyder passed away yesterday missed,asu football coach bruce snyder passed away yesterday he will be missed
other,Talked about a potential trade war today -- a trade war is the last thing our economy needs right now.,Wed Mar 18 20:32:17 +0000 2009,False,talked potential trade war today trade war last thing economy needs right,talked about a potential trade war today a trade war is the last thing our economy needs right now
other,Continue debate on my amendment to stop Medicare cuts – I encourage every senior to contact their Senators & AARP.,Tue Dec 01 16:03:22 +0000 2009,False,continue debate amendment stop medicare cuts encourage every senior contact senators aarp,continue debate on my amendment to stop medicare cuts i encourage every senior to contact their senators aarp
other,"#3.  $380,000 to revitalize downtown Aliceville, AL",Tue Mar 03 19:32:39 +0000 2009,False,revitalize downtown aliceville al,to revitalize downtown aliceville al
other,"D-backs almost blew another one, but beat the Padres 6-5. Series decider is tonight",Wed May 27 19:04:05 +0000 2009,False,backs almost blew another one beat padres series decider tonight,d backs almost blew another one but beat the padres series decider is tonight
other,Chrysler finally filing for bankruptcy! Wish they would have done it months ago as I called for - could have saved taxpayers $26.7 billion!,Fri May 01 16:33:13 +0000 2009,False,chrysler finally filing bankruptcy wish would done months ago called could saved taxpayers billion,chrysler finally filing for bankruptcy wish they would have done it months ago as i called for could have saved taxpayers billion
other,"Headed to the floor to continue the fight for 330,000 AZ seniors & over 11 million Americans who benefit from preserve Medicare Advantage.",Fri Dec 04 15:46:24 +0000 2009,False,headed floor continue fight az seniors million americans benefit preserve medicare advantage,headed to the floor to continue the fight for az seniors over million americans who benefit from preserve medicare advantage
other,@GStephanopoulos We both know there are no real bipartisan negotiations going on – peeling off an R or 2 is not real negotiation,Wed Jul 08 21:48:20 +0000 2009,False,@gstephanopoulos know real bipartisan negotiations going peeling r real negotiation,@gstephanopoulos we both know there are no real bipartisan negotiations going on peeling off an r or is not real negotiation
other,Congrats to the Coyotes Captian Shane Doan who will play his 1000th game tonight – the Coyotes are playing great! Good luck!!!,Thu Dec 17 22:07:23 +0000 2009,False,congrats coyotes captian shane doan play th game tonight coyotes playing great good luck,congrats to the coyotes captian shane doan who will play his th game tonight the coyotes are playing great good luck
other,"On my way to Superior,  AZ to tour the mine and meet with elected officials and tribal members.",Mon Jun 29 17:38:28 +0000 2009,False,way superior az tour mine meet elected officials tribal members,on my way to superior az to tour the mine and meet with elected officials and tribal members
other,"#9.  $380,000 for a recreation and fairground area in Kotzebue, AK",Wed Mar 04 16:37:56 +0000 2009,False,recreation fairground area kotzebue ak,for a recreation and fairground area in kotzebue ak
other,"WSJ: American taxpayers will own 70% of GM, which is finally headed for bankruptcy. And GM will get $50 billion more.",Wed May 27 15:14:34 +0000 2009,False,wsj american taxpayers gm finally headed bankruptcy gm get billion,wsj american taxpayers will own of gm which is finally headed for bankruptcy and gm will get billion more
other,"Late evening with Col. Qadhafi at his ""ranch"" in Libya - interesting meeting with an interesting man.",Sat Aug 15 18:42:42 +0000 2009,False,late evening col qadhafi ranch libya interesting meeting interesting man,late evening with col qadhafi at his ranch in libya interesting meeting with an interesting man
other,http://bit.ly/LEKRU,Thu Jul 09 15:49:26 +0000 2009,False, , 
other,"Vote for Mark Reynolds for All-Star! He is a great athlete and an outstanding role model. Go D-backs, 3 in a row!",Tue Jul 07 22:50:20 +0000 2009,False,vote mark reynolds star great athlete outstanding role model go backs row,vote for mark reynolds for all star he is a great athlete and an outstanding role model go d backs in a row
other,#4. $2.1 million for the Center for Grape Genetics in New York - quick peel me a grape.,Fri Feb 27 18:55:26 +0000 2009,False,million center grape genetics new york quick peel grape,million for the center for grape genetics in new york quick peel me a grape
other,Back on the floor to continue debate on reforming the DOD's weapon system acquisition process,Thu May 07 14:56:18 +0000 2009,False,back floor continue debate reforming dod weapon system acquisition process,back on the floor to continue debate on reforming the dod s weapon system acquisition process
other,http://bit.ly/uVkoe,Mon Jul 20 17:58:42 +0000 2009,False, , 
other,"AP: ""50 Gitmo detainees cleared for transfer"" - the question remains to where and when?",Thu May 21 20:39:18 +0000 2009,False,ap gitmo detainees cleared transfer question remains,ap gitmo detainees cleared for transfer the question remains to where and when
other,Touring the Phoenix Children's Hospital followed by a  discussion with health care providers.,Wed Jul 01 19:09:16 +0000 2009,False,touring phoenix children hospital followed discussion health care providers,touring the phoenix children s hospital followed by a discussion with health care providers
other,Very interesting...http://tinyurl.com/czelqn,Thu Mar 12 15:28:15 +0000 2009,False,interesting,very interesting
other,"#10. $285,000 for the Discovery Center of Idaho in Boise, ID",Tue Mar 03 16:06:36 +0000 2009,False,discovery center idaho boise id,for the discovery center of idaho in boise id
other,"Big NBA bball game tonight with two great coaches, Nuggets vs. Lakers - will the Lakers show up or be MIA again?",Tue May 19 15:01:46 +0000 2009,False,big nba bball game tonight two great coaches nuggets vs lakers lakers show mia,big nba bball game tonight with two great coaches nuggets vs lakers will the lakers show up or be mia again
other,"#10. $142,500 for the Lutheran Social Service of Minnesota - brought to you by former Cong. James Ramstad",Mon Mar 09 15:08:06 +0000 2009,False,lutheran social service minnesota brought former cong james ramstad,for the lutheran social service of minnesota brought to you by former cong james ramstad
other,Meghan did great on FOX this morning - hope she is having fun in Sturgis with all the bikers – be safe!,Mon Aug 03 17:35:49 +0000 2009,False,meghan great fox morning hope fun sturgis bikers safe,meghan did great on fox this morning hope she is having fun in sturgis with all the bikers be safe
other,The long ordeal for Capt Scott Speicher's family is over - god bless an American hero.,Sun Aug 02 15:30:16 +0000 2009,False,long ordeal capt scott speicher family god bless american hero,the long ordeal for capt scott speicher s family is over god bless an american hero
other,Check out my interview last night with Larry King http://tinyurl.com/d8ls4e,Fri Jan 23 14:05:35 +0000 2009,False,check interview last night larry king,check out my interview last night with larry king
other,Curt Schilling retires - thanks for the memories from all D-back fans!,Tue Mar 24 15:49:14 +0000 2009,False,curt schilling retires thanks memories back fans,curt schilling retires thanks for the memories from all d back fans
other,and in case you missed my op-ed in USA Today explaining my amendment...http://tinyurl.com/ykoqh3y,Thu Dec 03 19:00:39 +0000 2009,False,case missed op ed usa today explaining amendment,and in case you missed my op ed in usa today explaining my amendment
other,Introducing Governor Jon Huntsman (US Ambassador to China) this morning before the Foreign Relations Committee,Thu Jul 23 13:43:13 +0000 2009,False,introducing governor jon huntsman us ambassador china morning foreign relations committee,introducing governor jon huntsman us ambassador to china this morning before the foreign relations committee
other,"Hopefully for a Back in the Saddle Again exhibit, Autry’s most popular song for those of you too young to remember America’s Favorite Cowboy",Mon Mar 02 17:18:08 +0000 2009,False,hopefully back saddle exhibit autry popular song young remember america favorite cowboy,hopefully for a back in the saddle again exhibit autry s most popular song for those of you too young to remember america s favorite cowboy
other,"did you know in 1991 there were 546 earmarks in appropriations bills - today, nearly 9,000",Tue Mar 10 19:55:08 +0000 2009,False,know earmarks appropriations bills today nearly,did you know in there were earmarks in appropriations bills today nearly
other,today's top 10 to come shortly,Wed Mar 04 14:50:35 +0000 2009,False,today top come shortly,today s top to come shortly
other,Tune in to CNN's State of the Union with John King at 9:00 am today,Sun Feb 15 13:49:13 +0000 2009,False,tune cnn state union john king today,tune in to cnn s state of the union with john king at am today
other,A great day for Jack! 4th generation  graduating from the Naval Academy,Fri May 22 13:35:55 +0000 2009,False,great day jack th generation graduating naval academy,a great day for jack th generation graduating from the naval academy
other,I will be on Face the Nation on Sunday...or you can catch me on the floor...,Fri Feb 06 21:22:40 +0000 2009,False,face nation sunday catch floor,i will be on face the nation on sunday or you can catch me on the floor
other,Like I said on Hannity last night - Blue Dogs always bark but never bite.,Wed Jul 29 18:22:37 +0000 2009,False,like said hannity last night blue dogs always bark never bite,like i said on hannity last night blue dogs always bark but never bite
other,Heading to an event with Curt and Shonda Schilling to support the SHADE Foundation - dedicated to educating children about skin cancer.,Tue May 12 23:18:12 +0000 2009,False,heading event curt shonda schilling support shade foundation dedicated educating children skin cancer,heading to an event with curt and shonda schilling to support the shade foundation dedicated to educating children about skin cancer
other,"#9. $209,000 to improve blueberry production and efficiency in GA",Tue Mar 03 16:20:46 +0000 2009,False,improve blueberry production efficiency ga,to improve blueberry production and efficiency in ga
other,"#9. $475,750 for Restore Manhattan Project Sites (NM)",Mon Mar 09 16:29:19 +0000 2009,False,restore manhattan project sites nm,for restore manhattan project sites nm
other,"#3. $150,000 for a rodeo museum in South Dakota",Mon Mar 02 20:58:54 +0000 2009,False,rodeo museum south dakota,for a rodeo museum in south dakota
other,on my way to the floor to continue to talk pork,Fri Mar 06 16:04:10 +0000 2009,False,way floor continue talk pork,on my way to the floor to continue to talk pork
other,"@rainnwilson Thanks Rainn - you are correct, it's a bi-partisan rip off!!",Thu Nov 05 19:16:23 +0000 2009,False,@rainnwilson thanks rainn correct bi partisan rip,@rainnwilson thanks rainn you are correct it s a bi partisan rip off
other,Live interview with Chaz and AJ in the Morning with special co-host Joe Lieberman  http://yfrog.com/5894faj,Thu Jun 11 12:27:46 +0000 2009,False,live interview chaz aj morning special co host joe lieberman,live interview with chaz and aj in the morning with special co host joe lieberman
other,and the #1 project,Tue Mar 03 21:48:29 +0000 2009,False,project,and the project
other,Nobel Peace Prize laureate Suu Kyi taken to prison by thugs who rule Myanmar - we all should protest this outrage.,Thu May 14 14:53:11 +0000 2009,False,nobel peace prize laureate suu kyi taken prison thugs rule myanmar protest outrage,nobel peace prize laureate suu kyi taken to prison by thugs who rule myanmar we all should protest this outrage
other,"If the Congress won't act to prohibit the release of the detainee photos, then the President must act immediately by Executive Order",Thu Jun 11 22:55:05 +0000 2009,False,congress act prohibit release detainee photos president must act immediately executive order,if the congress won t act to prohibit the release of the detainee photos then the president must act immediately by executive order
other,According 2 CBO drug importation legislation is estimated 2 save the federal gov $19.4billion & Americans $100billion over the next decade,Wed Dec 09 16:10:29 +0000 2009,False,according cbo drug importation legislation estimated save federal gov billion americans billion next decade,according cbo drug importation legislation is estimated save the federal gov billion americans billion over the next decade
other,Congratulations to the Cards on a game well played...i always love a comback kid!,Mon Feb 02 16:23:56 +0000 2009,False,congratulations cards game well played always love comback kid,congratulations to the cards on a game well played i always love a comback kid
other,@rjsoule I've got a clue for you - small business generates jobs and we don't want to harm them with a gov mandate.,Thu Jul 16 22:32:14 +0000 2009,False,@rjsoule got clue small business generates jobs want harm gov mandate,@rjsoule i ve got a clue for you small business generates jobs and we don t want to harm them with a gov mandate
other,Here in Beijing - met with the Defense Minister and the Chairman of the National People's Congress in the Great Hall of the People.,Wed Apr 08 13:37:32 +0000 2009,False,beijing met defense minister chairman national people congress great hall people,here in beijing met with the defense minister and the chairman of the national people s congress in the great hall of the people
other,watch the video from my speech on the floor of the U.S. Senate: http://mccain.senate.gov/public/,Wed Dec 02 16:57:04 +0000 2009,False,watch video speech floor u senate,watch the video from my speech on the floor of the u s senate
other,long flight...,Sat Apr 04 14:03:53 +0000 2009,False,long flight,long flight
other,"General McChrystal: ""More troops or Mission failure."" - we need a decision now!",Mon Sep 21 15:15:24 +0000 2009,False,general mcchrystal troops mission failure need decision,general mcchrystal more troops or mission failure we need a decision now
other,"starting my town hall meeting in Kingman, AZ @ the Mohave County Administration Building",Fri Nov 13 19:12:11 +0000 2009,False,starting town hall meeting kingman az @ mohave county administration building,starting my town hall meeting in kingman az @ the mohave county administration building
other,"meeting with Henry McMaster - ""tell it all...""",Tue Mar 03 21:15:13 +0000 2009,False,meeting henry mcmaster tell,meeting with henry mcmaster tell it all
other,"@HunterORL23 Thanks for following Hunter, have a great weekend",Fri Jul 31 19:03:36 +0000 2009,False,@hunterorl thanks following hunter great weekend,@hunterorl thanks for following hunter have a great weekend
other,Hiking in the Rocky Mountain National Park with Senator Mark Udall - he is an amazing outdoorsman!  http://yfrog.com/7bgbyj,Mon Aug 24 13:49:35 +0000 2009,False,hiking rocky mountain national park senator mark udall amazing outdoorsman,hiking in the rocky mountain national park with senator mark udall he is an amazing outdoorsman
other,We need more troops to win the war in Afghanistan and we need to make the decision now.,Fri Sep 11 19:44:54 +0000 2009,False,need troops win war afghanistan need make decision,we need more troops to win the war in afghanistan and we need to make the decision now
other,introduced line item veto with Feingold and congressman ryan,Wed Mar 04 14:45:12 +0000 2009,False,introduced line item veto feingold congressman ryan,introduced line item veto with feingold and congressman ryan
other,@injustice4all we have to keep reminding Americans so it will never happen again - God bless,Fri Sep 11 19:55:10 +0000 2009,False,@injustice keep reminding americans never happen god bless,@injustice all we have to keep reminding americans so it will never happen again god bless
other,Lt. Gen McChrystal deeply regrets how the Pat Tillman tragedy was handled. Tillman remains an American hero.,Tue Jun 02 15:30:56 +0000 2009,False,lt gen mcchrystal deeply regrets pat tillman tragedy handled tillman remains american hero,lt gen mcchrystal deeply regrets how the pat tillman tragedy was handled tillman remains an american hero
other,On my way to Walter Reed to have lunch with some of our wounded warriors.,Mon May 11 15:35:33 +0000 2009,False,way walter reed lunch wounded warriors,on my way to walter reed to have lunch with some of our wounded warriors
other,"#4. $500,000 for “textile research and development”",Fri Nov 06 20:16:16 +0000 2009,False,textile research development,for textile research and development
other,had a lot of fun george: http://tinyurl.com/dl2w9t,Tue Mar 17 17:27:30 +0000 2009,False,lot fun george,had a lot of fun george
other,President's Earmark reform is an opportunity missed.,Wed Mar 11 16:17:18 +0000 2009,False,president earmark reform opportunity missed,president s earmark reform is an opportunity missed
other,"Countdown to the Superbowl, GO Cards!! http://www.nfl.com/superbowl/43",Mon Jan 26 19:19:45 +0000 2009,False,countdown superbowl go cards,countdown to the superbowl go cards
other,Today announced - w/ Dr. Coburn - a report highlighting wasteful spending in the Stimulus http://tinyurl.com/ydelr7f,Tue Dec 08 21:31:23 +0000 2009,False,today announced w dr coburn report highlighting wasteful spending stimulus,today announced w dr coburn a report highlighting wasteful spending in the stimulus
other,"At the hearing, I said to Napolitano ""we need to be prepared to close the border with Mexico if the swine flu outbreak escalates further.""",Wed Apr 29 16:30:42 +0000 2009,False,hearing said napolitano need prepared close border mexico swine flu outbreak escalates,at the hearing i said to napolitano we need to be prepared to close the border with mexico if the swine flu outbreak escalates further
other,Early morning - interview with CNN and Fox & Friends @ 8:10.,Wed Feb 25 12:45:53 +0000 2009,False,early morning interview cnn fox friends @,early morning interview with cnn and fox friends @
other,on @GMA with @GStephanopoulos tomorrow morning at 7am to talk health care.,Sun Dec 20 22:09:45 +0000 2009,False,@gma @gstephanopoulos tomorrow morning talk health care,on @gma with @gstephanopoulos tomorrow morning at am to talk health care
other,#7.  $1 million for the Alaska Climate Center in Alaska,Wed Oct 28 16:42:20 +0000 2009,False,million alaska climate center alaska,million for the alaska climate center in alaska
other,Watch the SASC hearing LIVE - http://tinyurl.com/cgs2wu,Tue Jan 27 14:30:41 +0000 2009,False,watch sasc hearing live,watch the sasc hearing live
other,@davidgregory Take two - directly related to our response - if we accept repression then they will be encouraged.,Tue Jun 16 12:57:56 +0000 2009,False,@davidgregory take two directly related response accept repression encouraged,@davidgregory take two directly related to our response if we accept repression then they will be encouraged
other,In Fresno with Meg Whitman. Former eBay CEO - great American Success story!,Fri May 29 20:11:00 +0000 2009,False,fresno meg whitman former ebay ceo great american success story,in fresno with meg whitman former ebay ceo great american success story
other,Senator McConnell and Congressman Boehner hosting Bicameral Republican Conference,Wed Apr 01 12:53:30 +0000 2009,False,senator mcconnell congressman boehner hosting bicameral republican conference,senator mcconnell and congressman boehner hosting bicameral republican conference
other,Tune in to Larry King Live (CNN) NOW to watch my interview remembering Senator Kennedy.,Fri Aug 28 01:10:23 +0000 2009,False,tune larry king live cnn watch interview remembering senator kennedy,tune in to larry king live cnn now to watch my interview remembering senator kennedy
other,"#8.  $143,000 for the Historic Jazz Foundation in Kansas City, MO",Thu Mar 05 16:37:35 +0000 2009,False,historic jazz foundation kansas city mo,for the historic jazz foundation in kansas city mo
other,Just landed in Phoenix – headed to Yuma for a full day of meetings & events – ending up @ Kofa High School for a town hall meeting @ 5:30 pm,Thu Nov 12 17:47:27 +0000 2009,False,landed phoenix headed yuma full day meetings events ending @ kofa high school town hall meeting @ pm,just landed in phoenix headed to yuma for a full day of meetings events ending up @ kofa high school for a town hall meeting @ pm
other,On my way to CA to spend time with Meg Whitman.,Fri May 29 14:50:29 +0000 2009,False,way ca spend time meg whitman,on my way to ca to spend time with meg whitman
other,meeting with the Mayor of Phoenix - Phil Gordon,Wed Feb 04 17:39:47 +0000 2009,False,meeting mayor phoenix phil gordon,meeting with the mayor of phoenix phil gordon
other,taking a break for policy lunch,Tue Mar 03 18:11:42 +0000 2009,False,taking break policy lunch,taking a break for policy lunch
other,"#3. $332,000 for the design and construction of a school sidewalk in Franklin, Texas - not enough $ for schools in the stimulus?",Fri Feb 27 20:19:25 +0000 2009,False,design construction school sidewalk franklin texas enough schools stimulus,for the design and construction of a school sidewalk in franklin texas not enough for schools in the stimulus
other,Fighting the good fight on Senate floor 2 strike F-22 funding from DoD bill –saving the taxpayer $1.75 b - Need Joint Strike Fighter instead,Mon Jul 13 16:10:03 +0000 2009,False,fighting good fight senate floor strike f funding dod bill saving taxpayer b need joint strike fighter instead,fighting the good fight on senate floor strike f funding from dod bill saving the taxpayer b need joint strike fighter instead
other,d-backs finally win back-to-back games - beat the cubs 7-2!  hope it keeps up!!,Tue Apr 28 19:39:31 +0000 2009,False,backs finally win back back games beat cubs hope keeps,d backs finally win back to back games beat the cubs hope it keeps up
other,Turn on CBS Evening News for my interview with Katie Couric,Wed Feb 04 23:31:47 +0000 2009,False,turn cbs evening news interview katie couric,turn on cbs evening news for my interview with katie couric
other,"#10. $250,000 to retrofit a senior center in Brigham City, UT",Tue Oct 20 19:45:44 +0000 2009,False,retrofit senior center brigham city ut,to retrofit a senior center in brigham city ut
other,Met with Honduran political leaders – President Arias is the right man to resolve this crisis.,Wed Jul 08 15:54:29 +0000 2009,False,met honduran political leaders president arias right man resolve crisis,met with honduran political leaders president arias is the right man to resolve this crisis
other,"#5.  $2,128,000 for a Ferry Boat, San Juan, PR",Fri Mar 06 19:22:26 +0000 2009,False,ferry boat san juan pr,for a ferry boat san juan pr
other,Clip from my press conference with Senator Kyl: http://tinyurl.com/dnhvxo,Tue Feb 17 19:03:25 +0000 2009,False,clip press conference senator kyl,clip from my press conference with senator kyl
other,Busy day in Phoenix - looking forward to my health care town hall meeting this afternoon at the North Phoenix Baptist Church @ 5:00 pm.,Mon Nov 23 20:31:25 +0000 2009,False,busy day phoenix looking forward health care town hall meeting afternoon north phoenix baptist church @ pm,busy day in phoenix looking forward to my health care town hall meeting this afternoon at the north phoenix baptist church @ pm
other,"Health care town hall with Sen Graham at the Citadel in Charleston, SC.  http://yfrog.com/0h1ydxj",Mon Sep 14 13:30:49 +0000 2009,False,health care town hall sen graham citadel charleston sc,health care town hall with sen graham at the citadel in charleston sc
other,"Meeting with the President of Palau, Johnson Toribiong",Thu Mar 12 20:54:20 +0000 2009,False,meeting president palau johnson toribiong,meeting with the president of palau johnson toribiong
other,"Be on live with Max, Shannon, and Pork Chop - 99.5-FM (Tucson) in 5 minutes.",Tue Jun 23 13:44:18 +0000 2009,False,live max shannon pork chop fm tucson minutes,be on live with max shannon and pork chop fm tucson in minutes
other,http://twitpic.com/n5ghb - Visit with The Peregrine Fund who are doing great work on Aplomado Falcon and California Condor restoration.,Tue Oct 27 16:09:52 +0000 2009,False,visit peregrine fund great work aplomado falcon california condor restoration,visit with the peregrine fund who are doing great work on aplomado falcon and california condor restoration
other,Appearing on Fox News with Neil Cavuto @ 4:03 pm ET to talk about Guantanamo Detainees and defense spending,Wed May 06 19:47:53 +0000 2009,False,appearing fox news neil cavuto @ pm et talk guantanamo detainees defense spending,appearing on fox news with neil cavuto @ pm et to talk about guantanamo detainees and defense spending
other,"Interviews with CNN & CNBC, AZ Delegation breakfast, passage of the Acquisition Reform Act of 2009 - before 10 am! Now heading to the floor!",Thu Apr 02 13:50:06 +0000 2009,False,interviews cnn cnbc az delegation breakfast passage acquisition reform act heading floor,interviews with cnn cnbc az delegation breakfast passage of the acquisition reform act of before am now heading to the floor
other,"#2. $125,000 to replace a generator in La Grange Park, IL",Tue Oct 20 22:14:50 +0000 2009,False,replace generator la grange park il,to replace a generator in la grange park il
other,Louisiana Purchase: $300 Million in Medicaid funding for Louisiana – which is more than we paid for it the first time!,Mon Dec 21 16:58:45 +0000 2009,False,louisiana purchase million medicaid funding louisiana paid first time,louisiana purchase million in medicaid funding for louisiana which is more than we paid for it the first time
other,just spoke on the floor,Mon Mar 09 21:16:27 +0000 2009,False,spoke floor,just spoke on the floor
other,ASU wins 68-56 over U of A - hope the Wildcats can still go to the dance - they deserve it!,Fri Mar 13 13:30:14 +0000 2009,False,asu wins u hope wildcats still go dance deserve,asu wins over u of a hope the wildcats can still go to the dance they deserve it
other,@GStephanopoulos too early to draw that conclusion.,Tue Mar 17 16:22:45 +0000 2009,False,@gstephanopoulos early draw conclusion,@gstephanopoulos too early to draw that conclusion
other,ICYMI - Fox News Sunday http://tinyurl.com/62lrxt,Sun Jan 25 17:47:26 +0000 2009,False,icymi fox news sunday,icymi fox news sunday
other,"#7.  $7,100,000 for the conservation and recovery of endangered Hawaiian sea turtle populations",Wed Mar 04 17:46:36 +0000 2009,False,conservation recovery endangered hawaiian sea turtle populations,for the conservation and recovery of endangered hawaiian sea turtle populations
other,Tune in to CNBC at 7:20 to watch my interview with Larry Kudlow,Tue Feb 03 23:50:09 +0000 2009,False,tune cnbc watch interview larry kudlow,tune in to cnbc at to watch my interview with larry kudlow
other,Wonderful dinner last night In Statuary Hall with Nancy honoring President Reagan.,Thu Jun 04 12:59:31 +0000 2009,False,wonderful dinner last night statuary hall nancy honoring president reagan,wonderful dinner last night in statuary hall with nancy honoring president reagan
other,"Navy beat Air Force in OT (16-13) on Sat - great game, both teams deserved to win!",Mon Oct 05 12:35:16 +0000 2009,False,navy beat air force ot sat great game teams deserved win,navy beat air force in ot on sat great game both teams deserved to win
other,Back in Arizona. Had a great time on the Tonight Show last night - Conan is a funny guy!!,Thu Sep 03 18:27:39 +0000 2009,False,back arizona great time tonight show last night conan funny guy,back in arizona had a great time on the tonight show last night conan is a funny guy
other,Speaking to the Junior Statesmen today @ 10am to discuss Human Rights and ensuring America is on the right side of history.,Thu Jul 16 13:24:07 +0000 2009,False,speaking junior statesmen today @ discuss human rights ensuring america right side history,speaking to the junior statesmen today @ am to discuss human rights and ensuring america is on the right side of history
other,Urge the President to avoid finger pointing and move forward on the detainee issue.,Wed Apr 22 18:17:37 +0000 2009,False,urge president avoid finger pointing move forward detainee issue,urge the president to avoid finger pointing and move forward on the detainee issue
other,I applaud the USPS for cancelling the commemorative engraved stamp folders program for Senators! http://tinyurl.com/ygjdh88,Fri Dec 18 16:10:55 +0000 2009,False,applaud usps cancelling commemorative engraved stamp folders program senators,i applaud the usps for cancelling the commemorative engraved stamp folders program for senators
other,Time to get a new car - decided on the Ford Fusion Hybrid  http://www.ford.com/,Mon Jun 15 14:08:30 +0000 2009,False,time get new car decided ford fusion hybrid,time to get a new car decided on the ford fusion hybrid
other,"#2. $900,000 for fish management - how does one manage a fish...",Tue Mar 03 20:57:06 +0000 2009,False,fish management one manage fish,for fish management how does one manage a fish
other,"WOW, D-backs win 6 out of 7 games - hope springs eternal!",Thu Aug 06 18:30:40 +0000 2009,False,wow backs win games hope springs eternal,wow d backs win out of games hope springs eternal
other,Calling for GM CEO to resign is unprecedented window dressing. GM needs  restructuring as part of pre-negotiated bankruptcy package,Mon Mar 30 12:22:43 +0000 2009,False,calling gm ceo resign unprecedented window dressing gm needs restructuring part pre negotiated bankruptcy package,calling for gm ceo to resign is unprecedented window dressing gm needs restructuring as part of pre negotiated bankruptcy package
other,Tune in to KISS FM (Phoenix) Johnjay & Rich tomorrow @ 7:00 am or listen live: http://johnjayandrich.1047kissfm.com/pages/main,Tue Feb 10 23:01:21 +0000 2009,False,tune kiss fm phoenix johnjay rich tomorrow @ listen live,tune in to kiss fm phoenix johnjay rich tomorrow @ am or listen live
other,WSJ: GM $82.2 billion in assets and $172 billion in liabilities.,Tue Jun 02 13:05:54 +0000 2009,False,wsj gm billion assets billion liabilities,wsj gm billion in assets and billion in liabilities
other,http://tinyurl.com/6njvbg,Tue Mar 10 19:56:20 +0000 2009,False, , 
other,Heading to the Tempe Beach Park for the Academy Drum and Bugle Corps Annual Memorial Day Celebration,Mon May 25 23:18:21 +0000 2009,False,heading tempe beach park academy drum bugle corps annual memorial day celebration,heading to the tempe beach park for the academy drum and bugle corps annual memorial day celebration
other,"Wasteful spending continues in Washington…so I’ve decided to resume the Top 10 earmarks of the day, starting w/ the DHS Appropriations Bill",Tue Oct 20 16:25:50 +0000 2009,False,wasteful spending continues washington decided resume top earmarks day starting w dhs appropriations bill,wasteful spending continues in washington so i ve decided to resume the top earmarks of the day starting w the dhs appropriations bill
other,"On the 20th anniv of the fall of the Berlin Wall, my op-ed in FT: Human rights are the highest form of realism http://tinyurl.com/yhnphzf",Mon Nov 09 13:59:31 +0000 2009,False,th anniv fall berlin wall op ed ft human rights highest form realism,on the th anniv of the fall of the berlin wall my op ed in ft human rights are the highest form of realism
other,"Was on CSPAN's Washington Journal with Steve Scully this morning, in case you missed it go to my website to watch the video",Tue Jun 23 15:23:35 +0000 2009,False,cspan washington journal steve scully morning case missed go website watch video,was on cspan s washington journal with steve scully this morning in case you missed it go to my website to watch the video
other,I appreciate Senator Byrd speaking in favor of my Constitutional point of order,Wed Feb 25 18:54:47 +0000 2009,False,appreciate senator byrd speaking favor constitutional point order,i appreciate senator byrd speaking in favor of my constitutional point of order
other,@Lfitzgerald11 Good luck in St. Louis tomorrow - great pic of you and your son.,Sun Nov 22 02:01:38 +0000 2009,False,@lfitzgerald good luck st louis tomorrow great pic son,@lfitzgerald good luck in st louis tomorrow great pic of you and your son
other,A good perspective on media bias: http://bit.ly/8rJRy,Fri Jul 10 17:39:46 +0000 2009,False,good perspective media bias,a good perspective on media bias
other,"#10.  $100,000 for the Central Nebraska World Trade Center",Mon Mar 02 16:36:28 +0000 2009,False,central nebraska world trade center,for the central nebraska world trade center
other,Vigorous debate on the floor of the US Senate on health care – I think most Americans agree with us that this bill is wrong for America.,Sat Dec 05 18:49:59 +0000 2009,False,vigorous debate floor us senate health care think americans agree us bill wrong america,vigorous debate on the floor of the us senate on health care i think most americans agree with us that this bill is wrong for america
other,"#2.  $190,000 for a Trolley Purchase, Las Marias, PR",Mon Mar 09 21:36:54 +0000 2009,False,trolley purchase las marias pr,for a trolley purchase las marias pr
other,On Fox & Friends @ 7:35 - who are broadcasting live from the USS New York,Thu Nov 05 12:30:44 +0000 2009,False,fox friends @ broadcasting live uss new york,on fox friends @ who are broadcasting live from the uss new york
other,http://twitpic.com/iuyzk - I had a great meeting with Joe Perry and his wife Billie - and will never forget their support during the cam ...,Wed Sep 23 20:34:57 +0000 2009,False,great meeting joe perry wife billie never forget support cam,i had a great meeting with joe perry and his wife billie and will never forget their support during the cam
other,"#3. $143,000 for the Historic Jazz Foundation in Kansas City, MO",Thu Mar 05 19:22:28 +0000 2009,False,historic jazz foundation kansas city mo,for the historic jazz foundation in kansas city mo
other,Chavez's book - best cure for insomnia!!,Sat Apr 18 20:35:51 +0000 2009,False,chavez book best cure insomnia,chavez s book best cure for insomnia
other,http://yfrog.com/0ti4pnj,Mon Sep 14 11:50:56 +0000 2009,False, , 
other,ABC News: Jobs 'Saved or Created' in Congressional Districts That Don't Exist http://tinyurl.com/ykta6vb,Tue Nov 17 15:26:34 +0000 2009,False,abc news jobs saved created congressional districts exist,abc news jobs saved or created in congressional districts that don t exist
